,Datetime,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,TR,ATR,Signal,Position,Capital,Lots_Bought
16,2022-01-25,1.132387399673462,1.132502794265747,1.1266844272613525,1.1324130296707153,0,,,0.005818367004394531,0.0057896631104605535,0,0.0,1000000.0,0.0
17,2022-01-26,1.130352258682251,1.1313496828079224,1.1272051334381104,1.130454421043396,0,,,0.004144549369812012,0.005763283797672817,0,0.0,1000000.0,0.0
18,2022-01-27,1.1242270469665527,1.12447988986969,1.1133501529693604,1.1243535280227661,0,,,0.01112973690032959,0.006063554968152728,0,0.0,1000000.0,0.0
19,2022-01-28,1.1146159172058105,1.1170064210891724,1.1123347282409668,1.1147029399871826,0,,,0.004671692848205566,0.005887057100023542,0,0.0,1000000.0,0.0
20,2022-01-31,1.115138053894043,1.121692419052124,1.114504098892212,1.1152374744415283,0,,,0.007188320159912109,0.006018706730433873,0,0.0,1000000.0,0.0
21,2022-02-01,1.12291419506073,1.1279042959213257,1.1222084760665894,1.12296462059021,0,,,0.005695819854736328,0.005873867443629673,0,0.0,1000000.0,0.0
22,2022-02-02,1.1273066997528076,1.132939100265503,1.126697063446045,1.1273956298828125,0,,,0.006242036819458008,0.00601496866771153,0,0.0,1000000.0,0.0
23,2022-02-03,1.1299946308135986,1.1450687646865845,1.1272051334381104,1.1299946308135986,0,,,0.01786363124847412,0.00676494836807251,0,0.0,1000000.0,0.0
24,2022-02-04,1.1435105800628662,1.148369312286377,1.1413440704345703,1.14357590675354,0,,,0.007025241851806641,0.0069708313260759625,0,0.0,1000000.0,0.0
25,2022-02-07,1.1454622745513916,1.1460003852844238,1.1416698694229126,1.145514726638794,0,,,0.0043305158615112305,0.006610853331429618,0,0.0,1000000.0,0.0
26,2022-02-08,1.144086241722107,1.145081877708435,1.1397050619125366,1.1442956924438477,0,,,0.0053768157958984375,0.006728623594556536,0,0.0,1000000.0,0.0
27,2022-02-09,1.1421130895614624,1.1447004079818726,1.1403288841247559,1.142126202583313,0,,,0.004371523857116699,0.006763926574162075,0,0.0,1000000.0,0.0
28,2022-02-10,1.142126202583313,1.1494252681732178,1.1380836963653564,1.142152190208435,0,,,0.011341571807861328,0.007153970854622977,0,0.0,1000000.0,0.0
29,2022-02-11,1.1411746740341187,1.1419005393981934,1.1371259689331055,1.1415525674819946,0,,,0.004774570465087891,0.007141028131757464,0,0.0,1000000.0,0.0
30,2022-02-14,1.1365832090377808,1.136893391609192,1.1292799711227417,1.1365057229995728,0,,,0.007613420486450195,0.007269246237618583,0,0.0,1000000.0,0.0
31,2022-02-15,1.1306078433990479,1.1368803977966309,1.1305822134017944,1.1306334733963013,0,,,0.006298184394836426,0.0074230773108346125,0,0.0,1000000.0,0.0
32,2022-02-16,1.135563611984253,1.1393154859542847,1.1345458030700684,1.1356796026229858,0,,,0.004769682884216309,0.006968787738255092,0,0.0,1000000.0,0.0
33,2022-02-17,1.1373329162597656,1.1386927366256714,1.13275945186615,1.1375269889831543,0,,,0.005933284759521484,0.007058901446206229,0,0.0,1000000.0,0.0
34,2022-02-18,1.1363893747329712,1.137669324874878,1.131580114364624,1.1366478204727173,0,,,0.006089210510253906,0.006980393614087786,0,0.0,1000000.0,0.0
35,2022-02-21,1.131733775138855,1.1385631561279297,1.1314136981964111,1.131721019744873,0,,,0.007149457931518555,0.007084224905286517,0,0.0,1000000.0,0.0
36,2022-02-22,1.1309658288955688,1.1363766193389893,1.1289101839065552,1.1309658288955688,0,,,0.007466435432434082,0.007171681949070522,0,0.0,1000000.0,0.0
37,2022-02-23,1.1330546140670776,1.1359764337539673,1.1307356357574463,1.13291335105896,0,,,0.005240797996520996,0.006270051002502441,0,0.0,1000000.0,0.0
38,2022-02-24,1.1305949687957764,1.1305949687957764,1.1110494136810303,1.1305694580078125,0,,,0.019545555114746094,0.007164359092712402,0,0.0,1000000.0,0.0
39,2022-02-25,1.1190814971923828,1.1266082525253296,1.1168068647384644,1.11906898021698,0,,,0.009801387786865234,0.007555135658809117,0,0.0,1000000.0,0.0
40,2022-02-28,1.118105411529541,1.1244546175003052,1.1143178939819336,1.118105411529541,0,,,0.010136723518371582,0.007895129067557198,0,0.0,1000000.0,0.0
41,2022-03-01,1.1214659214019775,1.1232168674468994,1.1102105379104614,1.1215918064117432,0,,,0.013006329536437988,0.008511900901794434,0,0.0,1000000.0,0.0
42,2022-03-02,1.1131023168563843,1.1141936779022217,1.1058521270751953,1.1132758855819702,0,,,0.008341550827026367,0.00829761368887765,0,0.0,1000000.0,0.0
43,2022-03-03,1.1113580465316772,1.111605167388916,1.1039842367172241,1.1112345457077026,0,,,0.0076209306716918945,0.008500925132206507,0,0.0,1000000.0,0.0
44,2022-03-04,1.1069294214248657,1.1069294214248657,1.0890042781829834,1.1066844463348389,0,,,0.017925143241882324,0.009237476757594518,0,0.0,1000000.0,0.0
45,2022-03-07,1.087393879890442,1.0930753946304321,1.0808590650558472,1.087453007698059,0,,,0.012216329574584961,0.009660201413290841,0,0.0,1000000.0,0.0
46,2022-03-08,1.08695650100708,1.0922157764434814,1.0851165056228638,1.0865312814712524,0,,,0.007099270820617676,0.009826600551605225,0,0.0,1000000.0,0.0
47,2022-03-09,1.0900845527648926,1.1091147661209106,1.0897876024246216,1.0898232460021973,0,,,0.019327163696289062,0.010783306189945765,0,0.0,1000000.0,0.0
48,2022-03-10,1.1073338985443115,1.1116174459457397,1.0982131958007812,1.107382893562317,0,,,0.013404250144958496,0.011305809020996094,0,0.0,1000000.0,0.0
49,2022-03-11,1.1012123823165894,1.104191541671753,1.0934697389602661,1.1013944149017334,0,1.1277866053581238,,0.010721802711486816,0.011560976505279541,0,0.0,1000000.0,0.0
50,2022-03-14,1.0932546854019165,1.0986958742141724,1.0902509689331055,1.093206763267517,0,1.1269038224220276,,0.008444905281066895,0.011630867208753313,0,0.0,1000000.0,0.0
51,2022-03-15,1.094534993171692,1.1018311977386475,1.093948245048523,1.0943193435668945,0,1.1261857199668883,,0.007882952690124512,0.011819592544010707,0,0.0,1000000.0,0.0
52,2022-03-16,1.0967316627502441,1.1038745641708374,1.0955781936645508,1.0969363451004028,0,1.1255571961402893,,0.008296370506286621,0.011016079357692174,0,0.0,1000000.0,0.0
53,2022-03-17,1.102244257926941,1.1110494136810303,1.1021226644515991,1.1021955013275146,0,1.1249741125106811,,0.008926749229431152,0.01095360517501831,0,0.0,1000000.0,0.0
54,2022-03-18,1.1098902225494385,1.1117905378341675,1.1005337238311768,1.1099518537521362,0,1.1245793867111207,,0.011256814002990723,0.011033611638205392,0,0.0,1000000.0,0.0
55,2022-03-21,1.1042159795761108,1.1066721677780151,1.1026087999343872,1.1043134927749634,0,1.123957736492157,,0.00406336784362793,0.01039482866014753,0,0.0,1000000.0,0.0
56,2022-03-22,1.1016370058059692,1.1045695543289185,1.0961546897888184,1.101722002029419,0,1.1233313417434692,,0.008414864540100098,0.010400065353938512,0,0.0,1000000.0,0.0
57,2022-03-23,1.1030100584030151,1.1042001247406006,1.096575379371643,1.1029735803604126,0,1.122657856941223,,0.0076247453689575195,0.010400337832314628,0,0.0,1000000.0,0.0
58,2022-03-24,1.1006306409835815,1.101333737373352,1.0969964265823364,1.1006306409835815,0,1.1217871737480163,,0.004337310791015625,0.009429778371538435,0,0.0,1000000.0,0.0
59,2022-03-25,1.100897192955017,1.1038745641708374,1.0982975959777832,1.1009578704833984,0,1.1208921003341674,,0.005576968193054199,0.008955538272857666,0,0.0,1000000.0,0.0
60,2022-03-28,1.098189115524292,1.0996744632720947,1.094534993171692,1.098189115524292,0,1.1200344729423524,,0.005139470100402832,0.008815552507128035,0,0.0,1000000.0,0.0
61,2022-03-29,1.0993843078613281,1.1136353015899658,1.097044587135315,1.0993843078613281,0,1.119201009273529,,0.01659071445465088,0.008620091847011022,0,0.0,1000000.0,0.0
62,2022-03-30,1.1091516017913818,1.1170001029968262,1.108905553817749,1.1091516017913818,0,1.1187247467041015,,0.008094549179077148,0.008240827492305211,0,0.0,1000000.0,0.0
63,2022-03-31,1.1161835193634033,1.1183055639266968,1.1074001789093018,1.1161835193634033,0,1.1183616185188294,,0.01090538501739502,0.008253940514155797,0,0.0,1000000.0,0.0
64,2022-04-01,1.1072357892990112,1.1075423955917358,1.1029735803604126,1.1072357892990112,0,1.117878828048706,,0.004568815231323242,0.007977076939174108,0,0.0,1000000.0,0.0
65,2022-04-04,1.1047282218933105,1.1057054996490479,1.0980926752090454,1.1047282218933105,0,1.1172904539108277,,0.007612824440002441,0.007957782064165388,0,0.0,1000000.0,0.0
66,2022-04-05,1.0975863933563232,1.0991426706314087,1.092132329940796,1.0975863933563232,0,1.1165939211845397,,0.007010340690612793,0.007865922791617257,0,0.0,1000000.0,0.0
67,2022-04-06,1.090643286705017,1.0937448740005493,1.0875712633132935,1.090643286705017,0,1.1157976984977722,,0.006173610687255859,0.007669270038604736,0,0.0,1000000.0,0.0
68,2022-04-07,1.0898232460021973,1.0935057401657104,1.08672034740448,1.0898232460021973,0,1.1151070928573608,,0.006785392761230469,0.007349882807050433,0,0.0,1000000.0,0.0
69,2022-04-08,1.0864840745925903,1.0891940593719482,1.0836936235427856,1.0864840745925903,0,1.114542715549469,,0.005500435829162598,0.007452530520302909,0,0.0,1000000.0,0.0
70,2022-04-11,1.0884946584701538,1.0932785272598267,1.0874648094177246,1.0884946584701538,0,1.1140078592300415,,0.005813717842102051,0.007266734327588763,0,0.0,1000000.0,0.0
71,2022-04-12,1.0877959728240967,1.0903936624526978,1.0851871967315674,1.0877959728240967,0,1.1133044862747192,,0.005206465721130371,0.007094000067029681,0,0.0,1000000.0,0.0
72,2022-04-13,1.0826143026351929,1.0873819589614868,1.0810343027114868,1.0826143026351929,0,1.1124088597297668,,0.00634765625,0.00723759617124285,0,0.0,1000000.0,0.0
73,2022-04-14,1.089656949043274,1.0922634601593018,1.0758588314056396,1.089656949043274,0,1.1116021060943604,,0.01640462875366211,0.008011000497000558,0,0.0,1000000.0,0.0
74,2022-04-15,1.0820988416671753,1.0823447704315186,1.0798786878585815,1.0820988416671753,0,1.110372564792633,,0.0024660825729370117,0.007820044245038713,0,0.0,1000000.0,0.0
75,2022-04-18,1.081525444984436,1.081583857536316,1.0783647298812866,1.081525444984436,0,1.109092779159546,,0.003219127655029297,0.0068649309022086,0,0.0,1000000.0,0.0
76,2022-04-19,1.0781787633895874,1.081209659576416,1.0761945247650146,1.0781787633895874,0,1.1077704405784607,,0.005015134811401367,0.006644972733088902,0,0.0,1000000.0,0.0
77,2022-04-20,1.0794472694396973,1.08672034740448,1.0784810781478882,1.0794472694396973,0,1.1065168619155883,,0.008239269256591797,0.006454535893031529,0,0.0,1000000.0,0.0
78,2022-04-21,1.0849870443344116,1.0934697389602661,1.082438588142395,1.0849870443344116,0,1.105373558998108,,0.011031150817871094,0.006916131292070661,0,0.0,1000000.0,0.0
79,2022-04-22,1.0835175514221191,1.0854227542877197,1.077284336090088,1.0835175514221191,0,1.1042128586769104,,0.008138418197631836,0.0069536737033299035,0,0.0,1000000.0,0.0
80,2022-04-25,1.0811045169830322,1.081221342086792,1.0700336694717407,1.0811045169830322,0,1.1031048345565795,,0.01118767261505127,0.007252054555075509,0,0.0,1000000.0,0.0
81,2022-04-26,1.0714209079742432,1.0738831758499146,1.0644639730453491,1.0714209079742432,0,1.1019205832481385,,0.00941920280456543,0.0074838825634547645,0,0.0,1000000.0,0.0
82,2022-04-27,1.0643619298934937,1.0656436681747437,1.0516685247421265,1.0643619298934937,0,1.1004942297935485,,0.013975143432617188,0.00799743618283953,0,0.0,1000000.0,0.0
83,2022-04-28,1.0555092096328735,1.056222677230835,1.0472848415374756,1.0555092096328735,0,1.098853874206543,,0.008937835693359375,0.008242964744567871,0,0.0,1000000.0,0.0
84,2022-04-29,1.0504201650619507,1.0590416193008423,1.0505415201187134,1.0504201650619507,0,1.0971293210983277,,0.008500099182128906,0.00843484912599836,0,0.0,1000000.0,0.0
85,2022-05-02,1.0535964965820312,1.056769609451294,1.0503981113433838,1.0535964965820312,0,1.0955668306350708,,0.006371498107910156,0.00851806572505406,0,0.0,1000000.0,0.0
86,2022-05-03,1.0509058237075806,1.0577645301818848,1.0494390726089478,1.0509058237075806,0,1.093965630531311,,0.008325457572937012,0.008659337248120989,0,0.0,1000000.0,0.0
87,2022-05-04,1.0528532266616821,1.0566357374191284,1.0506519079208374,1.0528532266616821,0,1.0923644280433655,,0.005983829498291016,0.00791499444416591,0,0.0,1000000.0,0.0
88,2022-05-05,1.0622477531433105,1.0639996528625488,1.0504642724990845,1.0622477531433105,0,1.0909979939460754,,0.013535380363464355,0.008705658572060722,0,0.0,1000000.0,0.0
89,2022-05-06,1.0539740324020386,1.0598385334014893,1.048536777496338,1.0539740324020386,0,1.0896960949897767,,0.011301755905151367,0.009282989161355155,0,0.0,1000000.0,0.0
90,2022-05-09,1.053219199180603,1.0572165250778198,1.0496593713760376,1.053219199180603,0,1.0883983707427978,,0.0075571537017822266,0.009464561939239502,0,0.0,1000000.0,0.0
91,2022-05-10,1.056579828262329,1.0585819482803345,1.0527312755584717,1.056579828262329,0,1.0870981311798096,,0.005850672721862793,0.009293947901044573,0,0.0,1000000.0,0.0
92,2022-05-11,1.0532968044281006,1.0575631856918335,1.0507071018218994,1.0532968044281006,0,1.0858985495567322,,0.006856083869934082,0.008995728833334786,0,0.0,1000000.0,0.0
93,2022-05-12,1.05124831199646,1.0529751777648926,1.0373551845550537,1.05124831199646,0,1.0846988248825074,,0.015619993209838867,0.009530127048492432,0,0.0,1000000.0,0.0
94,2022-05-13,1.0379581451416016,1.041938066482544,1.0351966619491577,1.0379581451416016,0,1.0833242988586427,,0.0067414045333862305,0.009212536471230643,0,0.0,1000000.0,0.0
95,2022-05-16,1.0400632619857788,1.0437977313995361,1.0391337871551514,1.0400632619857788,0,1.0823765039443969,,0.004663944244384766,0.008872875145503454,0,0.0,1000000.0,0.0
96,2022-05-17,1.0438958406448364,1.055375576019287,1.0432424545288086,1.0438958406448364,0,1.0815237951278687,,0.012133121490478516,0.008741302149636405,0,0.0,1000000.0,0.0
97,2022-05-18,1.0547856092453003,1.0564124584197998,1.0492409467697144,1.0547856092453003,0,1.0808230423927307,,0.007171511650085449,0.00861513614654541,0,0.0,1000000.0,0.0
98,2022-05-19,1.0472739934921265,1.0598047971725464,1.0466053485870361,1.0472739934921265,0,1.079620864391327,,0.013199448585510254,0.008950803961072649,0,0.0,1000000.0,0.0
99,2022-05-20,1.057898759841919,1.05988347530365,1.0541073083877563,1.057898759841919,0,1.0787509512901305,,0.005776166915893555,0.008908280304500036,0,0.0,1000000.0,0.0
100,2022-05-23,1.0569819211959839,1.069027066230774,1.0568702220916748,1.0569819211959839,0,1.0780264544487,,0.012156844139099121,0.009181950773511614,0,0.0,1000000.0,0.0
101,2022-05-24,1.0682048797607422,1.0746333599090576,1.0662003755569458,1.0682048797607422,0,1.077504165172577,,0.008432984352111816,0.009356890405927385,0,0.0,1000000.0,0.0
102,2022-05-25,1.0736525058746338,1.0736525058746338,1.064407229423523,1.0736525058746338,0,1.0770384883880615,,0.00924527645111084,0.00905045441218785,0,0.0,1000000.0,0.0
103,2022-05-26,1.0686614513397217,1.0728693008422852,1.0664504766464233,1.0686614513397217,0,1.0763678073883056,,0.006418824195861816,0.008701673575810023,0,0.0,1000000.0,0.0
104,2022-05-27,1.0732953548431396,1.0765074491500854,1.0698047876358032,1.0732953548431396,0,1.0756346774101258,,0.0067026615142822266,0.008640638419560023,0,0.0,1000000.0,0.0
105,2022-05-30,1.0731456279754639,1.078515887260437,1.0727427005767822,1.0731456279754639,0,1.0750113201141358,,0.005773186683654785,0.008635103702545166,0,0.0,1000000.0,0.0
106,2022-05-31,1.0773539543151855,1.0774933099746704,1.068216323852539,1.0773539543151855,0,1.074523959159851,,0.009276986122131348,0.008808025291987829,0,0.0,1000000.0,0.0
107,2022-06-01,1.0734105110168457,1.0736640691757202,1.063173770904541,1.0734105110168457,0,1.0739326977729797,,0.0104902982711792,0.008441618510654994,0,0.0,1000000.0,0.0
108,2022-06-02,1.0654165744781494,1.0738486051559448,1.064565896987915,1.0654165744781494,0,1.0732284164428711,,0.009282708168029785,0.00862314019884382,0,0.0,1000000.0,0.0
109,2022-06-03,1.0751069784164429,1.0765421390533447,1.0706638097763062,1.0751069784164429,0,1.072711398601532,,0.005878329277038574,0.00870988198689052,0,0.0,1000000.0,0.0
110,2022-06-06,1.0726046562194824,1.0752688646316528,1.0686043500900269,1.0726046562194824,0,1.0721997094154359,,0.0066645145416259766,0.008319267204829625,0,0.0,1000000.0,0.0
111,2022-06-07,1.0691413879394531,1.0708931684494019,1.0652804374694824,1.0691413879394531,0,1.0715948510169984,,0.005612730979919434,0.008207925728389196,0,0.0,1000000.0,0.0
112,2022-06-08,1.0698620080947876,1.0748296976089478,1.0673270225524902,1.0698620080947876,0,1.0708090591430663,,0.0075026750564575195,0.007801013333456857,0,0.0,1000000.0,0.0
113,2022-06-09,1.071765422821045,1.0770059823989868,1.0647132396697998,1.071765422821045,0,1.0699206972122193,,0.012292742729187012,0.008266483034406389,0,0.0,1000000.0,0.0
114,2022-06-10,1.0619205236434937,1.0642147064208984,1.0507733821868896,1.0619205236434937,0,1.0690143918991089,,0.013441324234008789,0.008358231612614222,0,0.0,1000000.0,0.0
115,2022-06-13,1.0489987134933472,1.0497585535049438,1.041905403137207,1.0489987134933472,0,1.0678998017311097,,0.007853150367736816,0.00831681489944458,0,0.0,1000000.0,0.0
116,2022-06-14,1.0415147542953491,1.0482399463653564,1.0398253202438354,1.0415147542953491,0,1.0667783689498902,,0.008414626121520996,0.008257482733045305,0,0.0,1000000.0,0.0
117,2022-06-15,1.0440592765808105,1.0507181882858276,1.0386265516281128,1.0440592765808105,0,1.065846688747406,,0.012091636657714844,0.008662683623177665,0,0.0,1000000.0,0.0
118,2022-06-16,1.0456204414367676,1.0530306100845337,1.0382598638534546,1.0456204414367676,0,1.0649626326560975,,0.014770746231079102,0.009238975388663155,0,0.0,1000000.0,0.0
119,2022-06-17,1.0546854734420776,1.0551751852035522,1.0445609092712402,1.0546854734420776,0,1.0643266606330872,,0.010614275932312012,0.009584767477852958,0,0.0,1000000.0,0.0
120,2022-06-20,1.049141764640808,1.0545185804367065,1.048635721206665,1.049141764640808,0,1.0635396027565003,,0.005882859230041504,0.009342329842703683,0,0.0,1000000.0,0.0
121,2022-06-21,1.0520778894424438,1.058189868927002,1.0514252185821533,1.0520778894424438,0,1.0628252410888672,,0.006764650344848633,0.00907621213368007,0,0.0,1000000.0,0.0
122,2022-06-22,1.053263545036316,1.0602879524230957,1.0471861362457275,1.053263545036316,0,1.0622382259368897,,0.013101816177368164,0.009349005562918527,0,0.0,1000000.0,0.0
123,2022-06-23,1.0564124584197998,1.058066725730896,1.0484488010406494,1.0564124584197998,0,1.0615733361244202,,0.009617924690246582,0.009616119521004813,0,0.0,1000000.0,0.0
124,2022-06-24,1.052011489868164,1.0569148063659668,1.0513699054718018,1.052011489868164,0,1.06097158908844,,0.005544900894165039,0.009536147117614746,0,0.0,1000000.0,0.0
125,2022-06-27,1.0566133260726929,1.0614246129989624,1.0550860166549683,1.0566133260726929,0,1.060473346710205,,0.006338596343994141,0.009587994643620082,0,0.0,1000000.0,0.0
126,2022-06-28,1.0580891370773315,1.0605015754699707,1.0505746603012085,1.0580891370773315,0,1.06007155418396,,0.009926915168762207,0.009761154651641846,0,0.0,1000000.0,0.0
127,2022-06-29,1.0523545742034912,1.053629755973816,1.0468025207519531,1.0523545742034912,0,1.0595297002792359,,0.006827235221862793,0.009370761258261544,0,0.0,1000000.0,0.0
128,2022-06-30,1.04465913772583,1.047877550125122,1.0383893251419067,1.04465913772583,0,1.0587231421470642,,0.009488224983215332,0.009088397026062012,0,0.0,1000000.0,0.0
129,2022-07-01,1.0477677583694458,1.0477896928787231,1.036989450454712,1.0477677583694458,0,1.0580081462860107,,0.01080024242401123,0.009298903601510184,0,0.0,1000000.0,0.0
130,2022-07-04,1.0433948040008545,1.0463534593582153,1.041807770729065,1.0433948040008545,0,1.0572539520263673,,0.004545688629150391,0.009022550923483712,0,0.0,1000000.0,0.0
131,2022-07-05,1.0433186292648315,1.0448557138442993,1.0237300395965576,1.0433186292648315,0,1.056691906452179,,0.0211256742477417,0.009667839322771345,0,0.0,1000000.0,0.0
132,2022-07-06,1.0257673263549805,1.0273902416229248,1.0162187814712524,1.0257673263549805,0,1.0559200143814087,,0.011171460151672363,0.009410747459956579,0,0.0,1000000.0,0.0
133,2022-07-07,1.0186411142349243,1.0219202041625977,1.015331506729126,1.0186411142349243,0,1.0551826524734498,,0.00658869743347168,0.00912320613861084,0,0.0,1000000.0,0.0
134,2022-07-08,1.0169836282730103,1.0191082954406738,1.007973074913025,1.0169836282730103,0,1.054513921737671,,0.011135220527648926,0.009498374802725655,0,0.0,1000000.0,0.0
135,2022-07-11,1.0166114568710327,1.0167768001556396,1.0054292678833008,1.0166114568710327,0,1.0537742209434509,,0.011347532272338867,0.0098257235118321,0,0.0,1000000.0,0.0
136,2022-07-12,1.004752516746521,1.007384181022644,1.0001100301742554,1.004752516746521,0,1.0528511548042296,,0.007274150848388672,0.00940946170261928,0,0.0,1000000.0,0.0
137,2022-07-13,1.0033109188079834,1.011623501777649,0.9998899698257446,1.0033109188079834,0,1.0518603086471559,,0.011733531951904297,0.009560576507023402,0,0.0,1000000.0,0.0
138,2022-07-14,1.0032706260681152,1.0049240589141846,0.9953616261482239,1.0032706260681152,0,1.0506807661056519,,0.009562432765960693,0.00984754306929452,0,0.0,1000000.0,0.0
139,2022-07-15,1.0025665760040283,1.009795069694519,1.0010610818862915,1.0025665760040283,0,1.0496526169776916,,0.008733987808227539,0.010018642459596907,0,0.0,1000000.0,0.0
140,2022-07-18,1.009631872177124,1.0198878049850464,1.008237361907959,1.009631872177124,0,1.048780870437622,,0.011650443077087402,0.010141751595905848,0,0.0,1000000.0,0.0
141,2022-07-19,1.0145177841186523,1.0268205404281616,1.0125659704208374,1.0145177841186523,0,1.0479396295547485,,0.014254570007324219,0.010672275509153093,0,0.0,1000000.0,0.0
142,2022-07-20,1.0231330394744873,1.0271897315979004,1.0175942182540894,1.0231330394744873,0,1.0473363542556762,,0.009595513343811035,0.010679938963481359,0,0.0,1000000.0,0.0
143,2022-07-21,1.0182781219482422,1.0275379419326782,1.016311764717102,1.0182781219482422,0,1.046676950454712,,0.011226177215576172,0.010710362877164568,0,0.0,1000000.0,0.0
144,2022-07-22,1.0221081972122192,1.025514841079712,1.0133970975875854,1.0221081972122192,0,1.0463599514961244,,0.012117743492126465,0.011251223938805717,0,0.0,1000000.0,0.0
145,2022-07-25,1.0200231075286865,1.0256409645080566,1.0180604457855225,1.0200231075286865,0,1.0459591484069823,,0.00758051872253418,0.010283712829862322,0,0.0,1000000.0,0.0
146,2022-07-26,1.022494912147522,1.0249052047729492,1.011398434638977,1.022494912147522,0,1.0455311298370362,,0.013506770133972168,0.01045052068574088,0,0.0,1000000.0,0.0
147,2022-07-27,1.0129557847976685,1.0171905755996704,1.0107442140579224,1.0129557847976685,0,1.0446945333480835,,0.006446361541748047,0.010440353836332048,0,0.0,1000000.0,0.0
148,2022-07-28,1.0209290981292725,1.0233110189437866,1.0115723609924316,1.0209290981292725,0,1.0441676354408265,,0.01173865795135498,0.01048345650945391,0,0.0,1000000.0,0.0
149,2022-07-29,1.0192328691482544,1.0253781080245972,1.014857530593872,1.0192328691482544,0,1.0433943176269531,,0.010520577430725098,0.010424388306481498,0,0.0,1000000.0,0.0
150,2022-08-01,1.0208247900009155,1.0277491807937622,1.0209603309631348,1.0208247900009155,0,1.0426711750030517,,0.006788849830627441,0.010389723948069982,0,0.0,1000000.0,0.0
151,2022-08-02,1.0261356830596924,1.0293148756027222,1.0183714628219604,1.0261356830596924,0,1.0418297910690308,,0.010943412780761719,0.01033328686441694,0,0.0,1000000.0,0.0
152,2022-08-03,1.015568733215332,1.020762324333191,1.0123199224472046,1.015568733215332,0,1.0406681156158448,,0.008442401885986328,0.010253284658704485,0,0.0,1000000.0,0.0
153,2022-08-04,1.015764594078064,1.0232481956481934,1.0155996084213257,1.015764594078064,0,1.0396101784706115,,0.007648587226867676,0.010175756045750209,0,0.0,1000000.0,0.0
154,2022-08-05,1.024779200553894,1.0249052047729492,1.014363408088684,1.024779200553894,0,1.0386398553848266,,0.010541796684265137,0.010096567017691476,0,0.0,1000000.0,0.0
155,2022-08-08,1.0170871019363403,1.0221813917160034,1.0160020589828491,1.0170871019363403,0,1.037518684864044,,0.006179332733154297,0.009519764355250768,0,0.0,1000000.0,0.0
156,2022-08-09,1.0197629928588867,1.0246951580047607,1.0189213752746582,1.0197629928588867,0,1.0363668656349183,,0.005773782730102539,0.009246783597128732,0,0.0,1000000.0,0.0
157,2022-08-10,1.0208144187927246,1.0369141101837158,1.0203040838241577,1.0208144187927246,0,1.0353149437904359,,0.016610026359558105,0.0096313442502703,0,0.0,1000000.0,0.0
158,2022-08-11,1.0300782918930054,1.036591649055481,1.0276330709457397,1.0300782918930054,0,1.0346081781387328,,0.008958578109741211,0.009405689580099923,0,0.0,1000000.0,0.0
