,Datetime,Open,High,Low,Close,Volume,MA_Fast,MA_Slow,prev_close,high_low,high_close,low_close,TR,ATR,Buy_Signal,Sell_Signal
30,2024-01-04 00:30:00,42890.35,42907.9,42878.76,42903.86,21.70414,,,42890.36,29.139999999999418,17.540000000000873,11.599999999998545,29.139999999999418,31.80857142857141,False,False
31,2024-01-04 00:31:00,42903.86,42919.68,42856.0,42866.31,28.63755,,,42903.86,63.68000000000029,15.819999999999709,47.86000000000058,63.68000000000029,34.24500000000002,False,False
32,2024-01-04 00:32:00,42866.32,42879.03,42857.13,42857.14,13.18126,,,42866.31,21.900000000001455,12.720000000001164,9.180000000000291,21.900000000001455,33.36857142857116,False,False
33,2024-01-04 00:33:00,42857.13,42859.97,42852.94,42853.35,10.81275,,,42857.14,7.029999999998836,2.8300000000017462,4.19999999999709,7.029999999998836,32.13142857142832,False,False
34,2024-01-04 00:34:00,42853.35,42853.36,42848.35,42852.82,6.42123,,,42853.35,5.010000000002037,0.010000000002037268,5.0,5.010000000002037,27.965000000000146,False,False
35,2024-01-04 00:35:00,42852.81,42865.2,42852.81,42865.2,7.02467,,,42852.82,12.389999999999418,12.37999999999738,0.010000000002037268,12.389999999999418,26.273571428571554,False,False
36,2024-01-04 00:36:00,42865.2,42941.1,42865.19,42941.1,15.21961,,,42865.2,75.90999999999622,75.90000000000146,0.00999999999476131,75.90999999999622,28.09714285714238,False,False
37,2024-01-04 00:37:00,42941.09,42943.24,42906.0,42933.82,24.98066,,,42941.1,37.23999999999796,2.139999999999418,35.099999999998545,37.23999999999796,29.002857142856687,False,False
38,2024-01-04 00:38:00,42933.81,42933.82,42889.8,42889.81,23.31891,,,42933.82,44.0199999999968,0.0,44.0199999999968,44.0199999999968,29.80999999999923,False,False
39,2024-01-04 00:39:00,42889.8,42911.1,42889.8,42902.89,9.86359,,,42889.81,21.299999999995634,21.290000000000873,0.00999999999476131,21.299999999995634,28.987142857141798,False,False
40,2024-01-04 00:40:00,42902.88,42911.91,42870.77,42870.77,30.66255,,,42902.89,41.140000000006694,9.020000000004075,32.12000000000262,41.140000000006694,30.797857142856497,False,False
41,2024-01-04 00:41:00,42870.78,42896.02,42867.12,42896.02,14.32665,,,42870.77,28.89999999999418,25.25,3.6499999999941792,28.89999999999418,30.272857142856083,False,False
42,2024-01-04 00:42:00,42896.02,42897.8,42884.68,42884.69,7.13227,,,42896.02,13.12000000000262,1.7800000000061118,11.339999999996508,13.12000000000262,30.02642857142772,False,False
43,2024-01-04 00:43:00,42884.68,42884.69,42875.96,42876.91,8.34751,,,42884.69,8.730000000003201,0.0,8.730000000003201,8.730000000003201,29.25071428571391,False,False
44,2024-01-04 00:44:00,42876.9,42876.91,42849.04,42856.0,14.97992,,,42876.91,27.87000000000262,0.0,27.87000000000262,27.87000000000262,29.159999999999854,False,False
45,2024-01-04 00:45:00,42855.99,42872.45,42855.99,42864.7,10.14562,,,42856.0,16.459999999999127,16.44999999999709,0.010000000002037268,16.459999999999127,25.78714285714263,False,False
46,2024-01-04 00:46:00,42864.71,42865.92,42858.0,42858.0,5.49322,,,42864.7,7.919999999998254,1.2200000000011642,6.69999999999709,7.919999999998254,24.78857142857097,False,False
47,2024-01-04 00:47:00,42858.01,42858.01,42839.27,42840.72,18.91061,,,42858.0,18.74000000000524,0.010000000002037268,18.7300000000032,18.74000000000524,25.625,False,False
48,2024-01-04 00:48:00,42840.72,42844.0,42832.98,42834.9,10.16794,,,42840.72,11.019999999996799,3.279999999998836,7.739999999997963,11.019999999996799,26.05428571428534,False,False
49,2024-01-04 00:49:00,42834.9,42840.92,42827.46,42831.14,10.23005,42870.7242,,42834.9,13.459999999999127,6.019999999996799,7.440000000002328,13.459999999999127,26.13071428571389,False,False
50,2024-01-04 00:50:00,42831.15,42839.32,42816.07,42839.31,14.16754,42871.345,,42831.14,23.25,8.180000000000291,15.069999999999709,23.25,22.36928571428559,False,False
51,2024-01-04 00:51:00,42839.31,42872.05,42839.31,42856.69,16.59038,42871.8172,,42839.31,32.74000000000524,32.74000000000524,0.0,32.74000000000524,22.047857142857538,False,False
52,2024-01-04 00:52:00,42856.69,42856.7,42837.59,42840.35,13.19584,42871.4996,,42856.69,19.110000000000582,0.00999999999476131,19.10000000000582,19.110000000000582,20.268571428572095,False,False
53,2024-01-04 00:53:00,42840.36,42840.36,42820.3,42821.06,10.57874,42871.5232,,42840.35,20.05999999999767,0.010000000002037268,20.049999999995634,20.05999999999767,20.18000000000081,False,False
54,2024-01-04 00:54:00,42821.06,42861.1,42821.06,42861.09,16.65693,42872.3234,,42821.06,40.04000000000087,40.04000000000087,0.0,40.04000000000087,20.101428571428965,False,False
55,2024-01-04 00:55:00,42861.09,42886.0,42838.15,42886.0,18.04007,42873.7974,,42861.09,47.849999999998545,24.910000000003492,22.939999999995052,47.849999999998545,21.455000000000705,False,False
56,2024-01-04 00:56:00,42885.99,42886.0,42851.9,42857.84,20.97458,42875.6476,,42886.0,34.099999999998545,0.0,34.099999999998545,34.099999999998545,22.953571428571845,False,False
57,2024-01-04 00:57:00,42857.84,42868.9,42857.84,42868.89,6.50092,42876.223,,42857.84,11.060000000004948,11.060000000004948,0.0,11.060000000004948,23.12000000000054,False,False
58,2024-01-04 00:58:00,42868.89,42875.99,42868.86,42873.02,9.18018,42876.4432,,42868.89,7.129999999997381,7.099999999998545,0.029999999998835847,7.129999999997381,21.638571428571595,False,False
59,2024-01-04 00:59:00,42873.02,42884.77,42873.02,42874.01,8.25407,42876.22380000001,,42873.02,11.75,11.75,0.0,11.75,21.302142857143085,False,False
60,2024-01-04 01:00:00,42874.0,42878.46,42853.11,42857.99,15.02924,42875.561799999996,,42874.01,25.349999999998545,4.44999999999709,20.900000000001455,25.349999999998545,22.547142857143108,False,False
61,2024-01-04 01:01:00,42858.0,42936.79,42851.38,42923.57,20.41493,42875.833399999996,,42857.99,85.41000000000349,78.80000000000291,6.610000000000582,85.41000000000349,27.30928571428584,False,False
62,2024-01-04 01:02:00,42923.56,42928.22,42909.37,42911.95,30.75103,42876.1708,,42923.57,18.849999999998545,4.650000000001455,14.19999999999709,18.849999999998545,27.868571428571677,False,False
63,2024-01-04 01:03:00,42911.95,42915.3,42900.3,42902.84,14.26057,42876.0608,,42911.95,15.0,3.3500000000058208,11.64999999999418,15.0,27.97857142857174,False,False
64,2024-01-04 01:04:00,42902.85,42915.31,42892.84,42894.87,18.49856,42875.229799999994,,42902.84,22.470000000001164,12.470000000001164,10.0,22.470000000001164,27.922857142857538,False,False
65,2024-01-04 01:05:00,42894.88,42900.94,42878.98,42878.98,25.92496,42873.954399999995,,42894.87,21.959999999999127,6.069999999999709,15.889999999999418,21.959999999999127,27.1528571428571,False,False
66,2024-01-04 01:06:00,42878.98,42889.28,42834.0,42837.38,38.87285,42871.9318,,42878.98,55.279999999998836,10.299999999995634,44.9800000000032,55.279999999998836,29.736428571428405,False,False
67,2024-01-04 01:07:00,42837.37,42846.92,42821.1,42825.27,21.59074,42869.355599999995,,42837.38,25.81999999999971,9.540000000000873,16.279999999998836,25.81999999999971,30.147857142857124,False,False
68,2024-01-04 01:08:00,42825.27,42841.1,42816.1,42816.11,20.81847,42866.957200000004,,42825.27,25.0,15.830000000001746,9.169999999998254,25.0,29.073571428571345,False,False
69,2024-01-04 01:09:00,42816.11,42831.28,42816.1,42831.27,17.98148,42865.202000000005,,42816.11,15.180000000000291,15.169999999998254,0.010000000002037268,15.180000000000291,26.74000000000004,False,False
70,2024-01-04 01:10:00,42831.28,42880.89,42831.27,42880.88,8.25534,42865.366200000004,,42831.27,49.62000000000262,49.62000000000262,0.0,49.62000000000262,27.848571428571763,False,False
71,2024-01-04 01:11:00,42880.88,42880.89,42854.0,42877.55,19.92102,42865.4774,,42880.88,26.889999999999418,0.010000000002037268,26.87999999999738,26.889999999999418,28.979285714285652,False,False
72,2024-01-04 01:12:00,42877.55,42887.59,42875.23,42876.88,11.81313,42866.57139999999,,42877.55,12.359999999993306,10.039999999993597,2.319999999999709,12.359999999993306,29.352857142856788,False,False
73,2024-01-04 01:13:00,42876.87,42883.36,42876.87,42883.36,6.04539,42867.5842,,42876.88,6.489999999997963,6.480000000003201,0.00999999999476131,6.489999999997963,28.977142857142358,False,False
74,2024-01-04 01:14:00,42883.36,42891.7,42872.0,42891.7,14.20646,42868.918,,42883.36,19.69999999999709,8.339999999996508,11.360000000000582,19.69999999999709,28.573571428570826,False,False
75,2024-01-04 01:15:00,42891.7,42891.7,42827.55,42834.29,18.92281,42868.8516,,42891.7,64.14999999999418,0.0,64.14999999999418,64.14999999999418,27.05499999999873,False,False
76,2024-01-04 01:16:00,42834.29,42834.3,42796.84,42806.12,18.87497,42868.24679999999,,42834.29,37.4600000000064,0.010000000002037268,37.450000000004366,37.4600000000064,28.384285714285006,False,False
77,2024-01-04 01:17:00,42806.11,42816.0,42746.98,42758.86,54.80886,42866.2638,,42806.12,69.0199999999968,9.87999999999738,59.13999999999942,69.0199999999968,32.24285714285621,False,False
78,2024-01-04 01:18:00,42758.86,42758.87,42711.1,42711.1,33.03054,42862.99479999999,,42758.86,47.770000000004075,0.010000000002037268,47.76000000000204,47.770000000004075,34.04999999999927,False,False
79,2024-01-04 01:19:00,42711.1,42737.95,42704.88,42728.58,25.01161,42859.7592,,42711.1,33.06999999999971,26.849999999998545,6.220000000001164,33.06999999999971,34.84357142857074,False,False
80,2024-01-04 01:20:00,42728.57,42741.1,42694.61,42694.61,22.33884,42855.5742,,42728.58,46.48999999999796,12.519999999996799,33.970000000001164,46.48999999999796,34.21571428571354,False,False
81,2024-01-04 01:21:00,42694.61,42751.1,42694.61,42735.99,20.86836,42852.967800000006,,42694.61,56.48999999999796,56.48999999999796,0.0,56.48999999999796,36.406428571427696,False,False
82,2024-01-04 01:22:00,42735.99,42736.0,42705.21,42708.14,24.88651,42849.987799999995,,42735.99,30.790000000000873,0.010000000002037268,30.779999999998836,30.790000000000873,36.81999999999919,False,False
83,2024-01-04 01:23:00,42708.14,42708.14,42658.0,42661.18,38.61978,42846.1444,,42708.14,50.13999999999942,0.0,50.13999999999942,50.13999999999942,39.31714285714198,False,False
84,2024-01-04 01:24:00,42661.18,42699.54,42620.0,42631.99,91.63653,42841.7278,,42661.18,79.54000000000087,38.36000000000058,41.18000000000029,79.54000000000087,41.454285714284715,False,False
85,2024-01-04 01:25:00,42632.0,42655.94,42613.77,42652.73,52.73305,42837.4784,,42631.99,42.17000000000553,23.950000000004366,18.220000000001164,42.17000000000553,42.54571428571372,False,False
86,2024-01-04 01:26:00,42652.73,42725.35,42652.72,42718.01,31.27142,42833.0166,,42652.73,72.62999999999738,72.61999999999534,0.010000000002037268,72.62999999999738,46.85071428571401,False,False
87,2024-01-04 01:27:00,42718.01,42738.0,42692.12,42692.13,32.24947,42828.182799999995,,42718.01,45.87999999999738,19.989999999997963,25.889999999999418,45.87999999999738,49.664285714285406,False,False
88,2024-01-04 01:28:00,42692.13,42705.36,42666.74,42698.81,26.1895,42824.362799999995,,42692.13,38.62000000000262,13.230000000003201,25.389999999999418,38.62000000000262,51.01571428571437,False,False
89,2024-01-04 01:29:00,42698.82,42716.42,42683.16,42712.0,20.09578,42820.545,,42698.81,33.25999999999476,17.610000000000582,15.64999999999418,33.25999999999476,48.80928571428584,False,False
90,2024-01-04 01:30:00,42712.0,42764.78,42691.41,42749.7,50.0755,42818.123600000006,,42712.0,73.36999999999534,52.779999999998836,20.589999999996508,73.36999999999534,51.37428571428505,False,False
91,2024-01-04 01:31:00,42749.7,42753.55,42704.78,42724.62,16.71646,42814.69560000001,,42749.7,48.770000000004075,3.8500000000058208,44.919999999998254,48.770000000004075,49.927857142857,False,False
92,2024-01-04 01:32:00,42724.62,42737.34,42677.5,42704.0,25.61787,42811.08180000001,,42724.62,59.83999999999651,12.719999999993888,47.12000000000262,59.83999999999651,50.78999999999932,False,False
93,2024-01-04 01:33:00,42704.0,42739.27,42703.99,42739.26,8.83082,42808.328799999996,,42704.0,35.279999999998836,35.2699999999968,0.010000000002037268,35.279999999998836,50.94785714285639,False,False
94,2024-01-04 01:34:00,42739.26,42747.23,42703.55,42708.21,13.71189,42805.373,,42739.26,43.68000000000029,7.970000000001164,35.70999999999913,43.68000000000029,50.74714285714227,False,False
95,2024-01-04 01:35:00,42708.22,42708.22,42666.17,42670.0,22.81321,42801.47899999999,,42708.21,42.05000000000291,0.010000000002037268,42.04000000000087,42.05000000000291,49.71571428571406,False,False
96,2024-01-04 01:36:00,42670.0,42699.99,42659.27,42698.13,24.16384,42798.281599999995,,42670.0,40.720000000001164,29.989999999997963,10.730000000003201,40.720000000001164,50.42499999999979,False,False
97,2024-01-04 01:37:00,42698.14,42698.14,42660.86,42671.51,20.96847,42794.8974,,42698.13,37.279999999998836,0.010000000002037268,37.2699999999968,37.279999999998836,49.50642857142832,False,False
98,2024-01-04 01:38:00,42671.5,42689.94,42671.5,42678.65,9.3501,42791.7724,,42671.51,18.44000000000233,18.43000000000029,0.010000000002037268,18.44000000000233,45.14214285714271,False,False
99,2024-01-04 01:39:00,42678.66,42678.66,42654.86,42655.81,17.64698,42788.2658,,42678.65,23.80000000000291,0.010000000002037268,23.790000000000873,23.80000000000291,43.829999999999664,False,False
100,2024-01-04 01:40:00,42655.82,42679.87,42646.02,42668.97,11.05468,42784.859000000004,,42655.81,33.85000000000582,24.060000000004948,9.790000000000873,33.85000000000582,41.06000000000027,False,False
101,2024-01-04 01:41:00,42668.96,42668.97,42646.28,42652.14,10.11408,42780.768,,42668.97,22.69000000000233,0.0,22.69000000000233,22.69000000000233,39.40357142857205,False,False
102,2024-01-04 01:42:00,42652.15,42679.86,42633.64,42672.19,39.40072,42777.4048,,42652.14,46.220000000001164,27.720000000001164,18.5,46.220000000001164,39.94642857142909,False,False
103,2024-01-04 01:43:00,42672.19,42672.19,42635.09,42647.86,23.65097,42773.940800000004,,42672.19,37.10000000000582,0.0,37.10000000000582,37.10000000000582,40.220714285715594,False,False
104,2024-01-04 01:44:00,42647.87,42671.49,42640.99,42664.01,11.41159,42769.9992,,42647.86,30.5,23.62999999999738,6.870000000002619,30.5,37.15857142857307,False,False
105,2024-01-04 01:45:00,42664.01,42671.1,42644.01,42659.0,17.77148,42765.4592,,42664.01,27.089999999996508,7.0899999999965075,20.0,27.089999999996508,35.6100000000011,False,False
106,2024-01-04 01:46:00,42658.99,42688.41,42658.99,42688.4,7.53126,42762.0704,,42659.0,29.42000000000553,29.410000000003492,0.010000000002037268,29.42000000000553,33.4371428571446,False,False
107,2024-01-04 01:47:00,42688.41,42700.0,42685.31,42699.99,12.21985,42758.6924,,42688.4,14.690000000002328,11.599999999998545,3.0900000000037835,14.690000000002328,31.966428571430566,False,False
108,2024-01-04 01:48:00,42699.98,42723.29,42692.31,42723.28,16.85048,42755.6976,,42699.99,30.9800000000032,23.30000000000291,7.680000000000291,30.9800000000032,31.059285714287917,False,False
109,2024-01-04 01:49:00,42723.28,42752.32,42723.28,42751.1,17.22749,42753.239400000006,,42723.28,29.040000000000873,29.040000000000873,0.0,29.040000000000873,30.13000000000206,False,False
110,2024-01-04 01:50:00,42751.1,42753.55,42714.23,42726.57,17.67249,42750.611,,42751.1,39.31999999999971,2.4500000000043656,36.86999999999534,39.31999999999971,30.030000000001955,False,False
111,2024-01-04 01:51:00,42726.56,42726.57,42711.1,42711.11,4.13037,42746.3618,,42726.57,15.470000000001164,0.0,15.470000000001164,15.470000000001164,28.472142857144977,False,False
112,2024-01-04 01:52:00,42711.11,42711.11,42682.2,42683.46,15.84048,42741.792,,42711.11,28.910000000003492,0.0,28.910000000003492,28.910000000003492,29.220000000002205,False,False
113,2024-01-04 01:53:00,42683.46,42701.1,42683.46,42692.01,13.27531,42737.5754,,42683.46,17.639999999999418,17.639999999999418,0.0,17.639999999999418,28.780000000001955,False,False
114,2024-01-04 01:54:00,42692.02,42692.02,42658.88,42674.91,23.0002,42733.1762,,42692.01,33.13999999999942,0.00999999999476131,33.13000000000466,33.13999999999942,28.72928571428721,False,False
115,2024-01-04 01:55:00,42674.91,42718.0,42674.91,42717.99,25.73805,42729.956399999995,,42674.91,43.08999999999651,43.08999999999651,0.0,43.08999999999651,30.18642857142965,False,False
116,2024-01-04 01:56:00,42718.0,42718.0,42672.96,42675.79,25.04822,42726.7246,,42717.99,45.04000000000087,0.010000000002037268,45.029999999998836,45.04000000000087,30.102142857143917,False,False
117,2024-01-04 01:57:00,42675.8,42724.0,42675.79,42720.84,12.61269,42724.636,,42675.79,48.20999999999913,48.20999999999913,0.0,48.20999999999913,30.895714285714867,False,False
118,2024-01-04 01:58:00,42720.85,42726.2,42712.0,42712.0,10.92823,42722.5538,,42720.84,14.19999999999709,5.360000000000582,8.839999999996508,14.19999999999709,29.731428571428946,False,False
119,2024-01-04 01:59:00,42712.0,42712.01,42686.14,42708.01,16.66929,42720.0886,,42712.0,25.87000000000262,0.010000000002037268,25.860000000000582,25.87000000000262,29.644285714286525,False,False
120,2024-01-04 02:00:00,42708.01,42723.23,42702.0,42715.96,13.41169,42716.790199999996,,42708.01,21.2300000000032,15.220000000001164,6.010000000002037,21.2300000000032,29.059285714286357,False,False
121,2024-01-04 02:01:00,42715.96,42722.47,42690.02,42691.47,15.81085,42713.068600000006,,42715.96,32.450000000004366,6.510000000002037,25.94000000000233,32.450000000004366,30.327857142857933,False,False
122,2024-01-04 02:02:00,42691.47,42722.04,42691.46,42720.0,10.06564,42709.931,,42691.47,30.580000000001746,30.56999999999971,0.010000000002037268,30.580000000001746,30.299285714286402,False,False
123,2024-01-04 02:03:00,42719.99,42727.0,42718.42,42726.99,4.91246,42706.80360000001,,42720.0,8.580000000001746,7.0,1.5800000000017462,8.580000000001746,28.837857142857892,False,False
124,2024-01-04 02:04:00,42727.0,42738.06,42726.99,42734.59,7.08643,42703.6614,,42726.99,11.069999999999709,11.069999999999709,0.0,11.069999999999709,26.82000000000075,False,False
125,2024-01-04 02:05:00,42734.6,42768.59,42734.59,42767.03,13.70244,42702.3162,,42734.59,34.0,34.0,0.0,34.0,28.143571428572095,False,False
126,2024-01-04 02:06:00,42767.02,42772.95,42745.46,42769.25,18.26823,42701.578799999996,,42767.03,27.489999999997963,5.919999999998254,21.56999999999971,27.489999999997963,28.042142857143126,False,False
127,2024-01-04 02:07:00,42769.25,42769.26,42746.62,42761.03,20.33996,42701.6222,,42769.25,22.639999999999418,0.010000000002037268,22.62999999999738,22.639999999999418,28.399285714285984,False,False
128,2024-01-04 02:08:00,42761.03,42761.03,42751.1,42751.1,11.22559,42702.4222,,42761.03,9.930000000000291,0.0,9.930000000000291,9.930000000000291,26.741428571428905,False,False
129,2024-01-04 02:09:00,42751.1,42756.0,42750.0,42756.0,7.39819,42702.97059999999,,42751.1,6.0,4.900000000001455,1.0999999999985448,6.0,24.09214285714344,False,False
130,2024-01-04 02:10:00,42756.0,42782.88,42755.99,42782.87,11.74422,42704.7358,,42756.0,26.889999999999418,26.87999999999738,0.010000000002037268,26.889999999999418,22.795714285714762,False,False
131,2024-01-04 02:11:00,42782.88,42825.92,42782.87,42825.91,30.56891,42706.5342,,42782.87,43.049999999995634,43.049999999995634,0.0,43.049999999995634,22.427142857143085,False,False
132,2024-01-04 02:12:00,42825.91,42868.24,42825.91,42868.23,34.10237,42709.736,,42825.91,42.32999999999447,42.32999999999447,0.0,42.32999999999447,24.436428571428614,False,False
133,2024-01-04 02:13:00,42868.23,42872.64,42851.22,42858.09,21.9613,42713.6742,,42868.23,21.419999999998254,4.4099999999962165,17.010000000002037,21.419999999998254,24.11857142857116,False,False
134,2024-01-04 02:14:00,42858.08,42894.34,42858.08,42894.33,46.129,42718.920999999995,,42858.09,36.25999999999476,36.25,0.00999999999476131,36.25999999999476,25.192142857141985,False,False
135,2024-01-04 02:15:00,42894.34,42894.34,42870.64,42893.26,31.42103,42723.7316,,42894.33,23.69999999999709,0.00999999999476131,23.69000000000233,23.69999999999709,24.567142857141466,False,False
136,2024-01-04 02:16:00,42893.27,42923.99,42893.26,42923.99,39.93839,42727.851200000005,,42893.26,30.729999999995925,30.729999999995925,0.0,30.729999999995925,24.577857142855333,False,False
137,2024-01-04 02:17:00,42923.98,42944.29,42923.98,42930.0,48.83375,42732.60859999999,,42923.99,20.30999999999767,20.30000000000291,0.00999999999476131,20.30999999999767,25.415714285712188,False,False
138,2024-01-04 02:18:00,42930.0,42958.94,42930.0,42950.03,26.33837,42737.633,,42930.0,28.94000000000233,28.94000000000233,0.0,28.94000000000233,26.692142857140944,False,False
139,2024-01-04 02:19:00,42950.04,42955.0,42920.0,42920.0,27.95097,42741.793,,42950.03,35.0,4.970000000001164,30.029999999998836,35.0,26.763571428569517,False,False
140,2024-01-04 02:20:00,42920.01,42949.29,42920.0,42940.41,38.73632,42745.6072,,42920.0,29.290000000000873,29.290000000000873,0.0,29.290000000000873,26.892142857141152,False,False
141,2024-01-04 02:21:00,42940.41,42952.78,42934.87,42946.77,33.42421,42750.050200000005,,42940.41,17.909999999996217,12.369999999995343,5.540000000000873,17.909999999996217,26.554285714283782,False,False
142,2024-01-04 02:22:00,42946.77,42946.78,42935.98,42935.99,8.9931,42754.69,,42946.77,10.799999999995634,0.010000000002037268,10.789999999993597,10.799999999995634,26.616428571426304,False,False
143,2024-01-04 02:23:00,42935.99,42935.99,42894.53,42894.53,16.22176,42757.7954,,42935.99,41.45999999999913,0.0,41.45999999999913,41.45999999999913,29.149285714283387,False,False
144,2024-01-04 02:24:00,42894.54,42911.1,42894.53,42910.0,16.76498,42761.8312,,42894.53,16.56999999999971,16.56999999999971,0.0,16.56999999999971,28.412142857140548,False,False
145,2024-01-04 02:25:00,42910.01,42910.01,42883.64,42886.0,14.24426,42766.1512,,42910.0,26.37000000000262,0.010000000002037268,26.360000000000582,26.37000000000262,27.22071428571248,False,False
146,2024-01-04 02:26:00,42885.99,42888.29,42861.46,42888.0,18.37186,42769.9486,,42886.0,26.830000000001746,2.290000000000873,24.540000000000873,26.830000000001746,26.11357142857014,False,False
147,2024-01-04 02:27:00,42888.01,42892.45,42880.0,42891.99,9.48626,42774.3582,,42888.0,12.44999999999709,4.44999999999709,8.0,12.44999999999709,25.47285714285577,False,False
148,2024-01-04 02:28:00,42891.99,42892.0,42880.0,42880.0,10.59448,42778.385200000004,,42891.99,12.0,0.010000000002037268,11.989999999997963,12.0,23.739999999999004,False,False
