date,SPY,^GSPC,^VIX
2020-05-12,271.86871337890625,2870.1201171875,33.040000915527344
2020-05-13,267.0604553222656,2820.0,35.279998779296875
2020-05-14,270.2565002441406,2852.5,32.61000061035156
2020-05-15,271.49884033203125,2863.699951171875,31.889999389648438
2020-05-18,279.7685546875,2953.909912109375,29.299999237060547
2020-05-19,276.89501953125,2922.93994140625,30.530000686645508
2020-05-20,281.5989685058594,2971.610107421875,27.989999771118164
2020-05-21,279.65478515625,2948.510009765625,29.530000686645508
2020-05-22,280.1858825683594,2955.449951171875,28.15999984741211
2020-05-26,283.637939453125,2991.77001953125,28.010000228881836
2020-05-27,287.8581237792969,3036.1298828125,27.6200008392334
2020-05-28,287.3271179199219,3029.72998046875,28.59000015258789
2020-05-29,288.60736083984375,3044.31005859375,27.510000228881836
2020-06-01,289.7738342285156,3055.72998046875,28.229999542236328
2020-06-02,292.1731872558594,3080.820068359375,26.84000015258789
2020-06-03,296.0615234375,3122.8701171875,25.65999984741211
2020-06-04,295.2839050292969,3112.35009765625,25.809999465942383
2020-06-05,302.8519287109375,3193.929931640625,24.520000457763672
2020-06-08,306.5126037597656,3232.389892578125,25.809999465942383
2020-06-09,304.22698974609375,3207.179931640625,27.56999969482422
2020-06-10,302.5293884277344,3190.139892578125,27.56999969482422
2020-06-11,285.0889892578125,3002.10009765625,40.790000915527344
2020-06-12,288.5030822753906,3041.31005859375,36.09000015258789
2020-06-15,291.1964416503906,3066.590087890625,34.400001525878906
2020-06-16,296.8013000488281,3124.739990234375,33.66999816894531
2020-06-17,295.5684814453125,3113.489990234375,33.470001220703125
2020-06-18,295.68231201171875,3115.340087890625,32.939998626708984
2020-06-19,293.9924011230469,3097.739990234375,35.119998931884766
2020-06-22,295.8784484863281,3117.860107421875,31.770000457763672
2020-06-23,297.2405700683594,3131.2900390625,31.3700008392334
2020-06-24,289.6583557128906,3050.330078125,33.84000015258789
2020-06-25,292.76361083984375,3083.760009765625,32.220001220703125
2020-06-26,285.8100891113281,3009.050048828125,34.72999954223633
2020-06-29,290.0107727050781,3053.239990234375,31.780000686645508
2020-06-30,293.7256774902344,3100.2900390625,30.43000030517578
2020-07-01,295.7832336425781,3115.860107421875,28.6200008392334
2020-07-02,297.4119873046875,3130.010009765625,27.68000030517578
2020-07-06,302.0032653808594,3179.719970703125,27.940000534057617
2020-07-07,298.88848876953125,3145.320068359375,29.43000030517578
2020-07-08,301.1745300292969,3169.93994140625,28.079999923706055
2020-07-09,299.4599914550781,3152.050048828125,29.260000228881836
2020-07-10,302.5176696777344,3185.0400390625,27.290000915527344
2020-07-13,299.89825439453125,3155.219970703125,32.189998626708984
2020-07-14,303.7845764160156,3197.52001953125,29.520000457763672
2020-07-15,306.5755310058594,3226.56005859375,27.760000228881836
2020-07-16,305.56573486328125,3215.570068359375,28.0
2020-07-17,306.4516906738281,3224.72998046875,25.68000030517578
2020-07-20,308.92828369140625,3251.840087890625,24.459999084472656
2020-07-21,309.58551025390625,3257.300048828125,24.84000015258789
2020-07-22,311.34771728515625,3276.02001953125,24.31999969482422
2020-07-23,307.6327819824219,3235.659912109375,26.079999923706055
2020-07-24,305.6515808105469,3215.6298828125,25.84000015258789
2020-07-27,307.8805236816406,3239.409912109375,24.739999771118164
2020-07-28,305.92779541015625,3218.43994140625,25.440000534057617
2020-07-29,309.6903076171875,3258.43994140625,24.100000381469727
2020-07-30,308.5853576660156,3246.219970703125,24.760000228881836
2020-07-31,311.02386474609375,3271.1201171875,24.459999084472656
2020-08-03,313.1861877441406,3294.610107421875,24.280000686645508
2020-08-04,314.3958435058594,3306.510009765625,23.760000228881836
2020-08-05,316.34857177734375,3327.77001953125,22.989999771118164
2020-08-06,318.4632263183594,3349.159912109375,22.649999618530273
2020-08-07,318.69183349609375,3351.280029296875,22.209999084472656
2020-08-10,319.6443786621094,3360.469970703125,22.1299991607666
2020-08-11,317.0058288574219,3333.68994140625,24.030000686645508
2020-08-12,321.42559814453125,3380.35009765625,22.280000686645508
2020-08-13,320.8445739746094,3373.429931640625,22.1299991607666
2020-08-14,320.8540344238281,3372.85009765625,22.049999237060547
2020-08-17,321.873291015625,3381.989990234375,21.350000381469727
2020-08-18,322.56866455078125,3389.780029296875,21.510000228881836
2020-08-19,321.2256164550781,3374.85009765625,22.540000915527344
2020-08-20,322.22576904296875,3385.510009765625,22.719999313354492
2020-08-21,323.36883544921875,3397.159912109375,22.540000915527344
2020-08-24,326.64556884765625,3431.280029296875,22.3700008392334
2020-08-25,327.7885437011719,3443.6201171875,22.030000686645508
2020-08-26,331.07489013671875,3478.72998046875,23.270000457763672
2020-08-27,331.7987976074219,3484.550048828125,24.469999313354492
2020-08-28,333.9419860839844,3508.010009765625,22.959999084472656
2020-08-31,332.7322998046875,3500.31005859375,26.40999984741211
2020-09-01,335.8660888671875,3526.64990234375,26.1200008392334
2020-09-02,340.7240905761719,3580.840087890625,26.56999969482422
2020-09-03,328.998291015625,3455.06005859375,33.599998474121094
2020-09-04,326.3121337890625,3426.9599609375,30.75
2020-09-08,317.3963317871094,3331.840087890625,31.459999084472656
2020-09-09,323.6641540527344,3398.9599609375,28.809999465942383
2020-09-10,318.04412841796875,3339.18994140625,29.709999084472656
2020-09-11,318.20599365234375,3340.969970703125,26.8700008392334
2020-09-14,322.3971862792969,3383.5400390625,25.850000381469727
2020-09-15,324.02606201171875,3401.199951171875,25.59000015258789
2020-09-16,322.7401123046875,3385.489990234375,26.040000915527344
2020-09-17,319.90155029296875,3357.010009765625,26.459999084472656
2020-09-18,316.21856689453125,3319.469970703125,25.829999923706055
2020-09-21,312.69921875,3281.06005859375,27.780000686645508
2020-09-22,315.8838806152344,3315.570068359375,26.860000610351562
2020-09-23,308.5581970214844,3236.919921875,28.579999923706055
2020-09-24,309.38067626953125,3246.590087890625,28.510000228881836
2020-09-25,314.3824157714844,3298.4599609375,26.3799991607666
2020-09-28,319.60418701171875,3351.60009765625,26.190000534057617
2020-09-29,317.8635559082031,3335.469970703125,26.270000457763672
2020-09-30,320.2735595703125,3363.0,26.3700008392334
2020-10-01,322.3297424316406,3380.800048828125,26.700000762939453
2020-10-02,319.2694091796875,3348.419921875,27.6299991607666
2020-10-05,324.9310607910156,3408.60009765625,27.959999084472656
2020-10-06,320.31182861328125,3360.969970703125,29.479999542236328
2020-10-07,325.88739013671875,3419.43994140625,28.059999465942383
2020-10-08,328.7756042480469,3446.830078125,26.360000610351562
2020-10-09,331.71160888671875,3477.139892578125,25.0
2020-10-12,337.04803466796875,3534.219970703125,25.06999969482422
2020-10-13,334.84844970703125,3511.929931640625,26.06999969482422
2020-10-14,332.7444152832031,3488.669921875,26.399999618530273
2020-10-15,332.3332214355469,3483.340087890625,26.969999313354492
2020-10-16,332.13232421875,3483.81005859375,27.40999984741211
2020-10-19,327.08282470703125,3426.919921875,29.18000030517578
2020-10-20,328.39300537109375,3443.1201171875,29.350000381469727
2020-10-21,327.7713928222656,3435.56005859375,28.649999618530273
2020-10-22,329.5693359375,3453.489990234375,28.110000610351562
2020-10-23,330.68829345703125,3465.389892578125,27.549999237060547
2020-10-26,324.5771789550781,3400.969970703125,32.459999084472656
2020-10-27,323.4582824707031,3390.679931640625,33.349998474121094
2020-10-28,312.4027404785156,3271.030029296875,40.279998779296875
2020-10-29,315.5778503417969,3310.110107421875,37.59000015258789
2020-10-30,312.28802490234375,3269.9599609375,38.02000045776367
2020-11-02,315.7882995605469,3310.239990234375,37.130001068115234
2020-11-03,321.36383056640625,3369.159912109375,35.54999923706055
2020-11-04,328.5460510253906,3443.43994140625,29.56999969482422
2020-11-05,334.9535827636719,3510.449951171875,27.579999923706055
2020-11-06,334.8771057128906,3509.43994140625,24.860000610351562
2020-11-09,339.08502197265625,3550.5,25.75
2020-11-10,338.5877380371094,3545.530029296875,24.799999237060547
2020-11-11,341.1029357910156,3572.659912109375,23.450000762939453
2020-11-12,337.7939453125,3537.010009765625,25.350000381469727
2020-11-13,342.47052001953125,3585.14990234375,23.100000381469727
2020-11-16,346.7454833984375,3626.909912109375,22.450000762939453
2020-11-17,344.8805236816406,3609.530029296875,22.709999084472656
2020-11-18,340.7300109863281,3567.7900390625,23.84000015258789
2020-11-19,342.1645812988281,3581.8701171875,23.110000610351562
2020-11-20,339.8214416503906,3557.5400390625,23.700000762939453
2020-11-23,341.8585205078125,3577.590087890625,22.65999984741211
2020-11-24,347.3670654296875,3635.409912109375,21.639999389648438
2020-11-25,346.8315124511719,3629.64990234375,21.25
2020-11-27,347.7975158691406,3638.35009765625,20.84000015258789
2020-11-30,346.25775146484375,3621.6298828125,20.56999969482422
2020-12-01,350.0448303222656,3662.449951171875,20.770000457763672
2020-12-02,350.7812194824219,3669.010009765625,21.170000076293945
2020-12-03,350.6856689453125,3666.719970703125,21.280000686645508
2020-12-04,353.70770263671875,3699.1201171875,20.790000915527344
2020-12-07,352.98089599609375,3691.9599609375,21.299999237060547
2020-12-08,354.0137939453125,3702.25,20.68000030517578
2020-12-09,350.838623046875,3672.820068359375,22.270000457763672
2020-12-10,350.723876953125,3668.10009765625,22.520000457763672
2020-12-11,350.3126525878906,3663.4599609375,23.309999465942383
2020-12-14,348.7442626953125,3647.489990234375,24.719999313354492
2020-12-15,353.4590759277344,3694.6201171875,22.889999389648438
2020-12-16,354.0137939453125,3701.169921875,22.5
2020-12-17,355.9934387207031,3722.47998046875,21.93000030517578
2020-12-18,354.57196044921875,3709.409912109375,21.56999969482422
2020-12-21,353.3041687011719,3694.919921875,25.15999984741211
2020-12-22,352.7087097167969,3687.260009765625,24.229999542236328
2020-12-23,353.0256652832031,3690.010009765625,23.309999465942383
2020-12-24,354.39910888671875,3703.06005859375,21.530000686645508
2020-12-28,357.44366455078125,3735.360107421875,21.700000762939453
2020-12-29,356.7617492675781,3727.0400390625,23.079999923706055
2020-12-30,357.27081298828125,3732.0400390625,22.770000457763672
2020-12-31,359.0859680175781,3756.070068359375,22.75
2021-01-04,354.1973876953125,3700.64990234375,26.969999313354492
2021-01-05,356.6368408203125,3726.860107421875,25.34000015258789
2021-01-06,358.7690734863281,3748.139892578125,25.06999969482422
2021-01-07,364.09942626953125,3803.7900390625,22.3700008392334
2021-01-08,366.1739807128906,3824.679931640625,21.559999465942383
2021-01-11,363.7056579589844,3799.610107421875,24.079999923706055
2021-01-12,363.7825012207031,3801.18994140625,23.329999923706055
2021-01-13,364.7621765136719,3809.840087890625,22.209999084472656
2021-01-14,363.48480224609375,3795.5400390625,23.25
2021-01-15,360.83392333984375,3768.25,24.34000015258789
2021-01-19,363.66729736328125,3798.909912109375,23.239999771118164
2021-01-20,368.6999816894531,3851.85009765625,21.579999923706055
2021-01-21,369.0359802246094,3853.070068359375,21.31999969482422
2021-01-22,367.7298583984375,3841.469970703125,21.90999984741211
2021-01-25,369.1801452636719,3855.360107421875,23.190000534057617
2021-01-26,368.6038513183594,3849.6201171875,23.020000457763672
2021-01-27,359.5950012207031,3750.77001953125,37.209999084472656
2021-01-28,362.6875915527344,3787.3798828125,30.209999084472656
2021-01-29,355.4267272949219,3714.239990234375,33.09000015258789
2021-02-01,361.3429870605469,3773.860107421875,30.239999771118164
2021-02-02,366.4524841308594,3826.31005859375,25.559999465942383
2021-02-03,366.74066162109375,3830.169921875,22.90999984741211
2021-02-04,370.9089660644531,3871.739990234375,21.770000457763672
2021-02-05,372.3687438964844,3886.830078125,20.8700008392334
2021-02-08,375.0579833984375,3915.590087890625,21.239999771118164
2021-02-09,374.8082275390625,3911.22998046875,21.6299991607666
2021-02-10,374.64501953125,3909.8798828125,21.989999771118164
2021-02-11,375.25,3916.3798828125,21.25
2021-02-12,377.10369873046875,3934.830078125,19.969999313354492
2021-02-16,376.77716064453125,3932.590087890625,21.459999084472656
2021-02-17,376.86358642578125,3931.330078125,21.5
2021-02-18,375.2596740722656,3913.969970703125,22.489999771118164
2021-02-19,374.5969543457031,3906.7099609375,22.049999237060547
2021-02-22,371.7156677246094,3876.5,23.450000762939453
2021-02-23,372.16705322265625,3881.3701171875,23.110000610351562
2021-02-24,376.2680969238281,3925.429931640625,21.34000015258789
2021-02-25,367.2016296386719,3829.340087890625,28.889999389648438
2021-02-26,365.3095703125,3811.14990234375,27.950000762939453
2021-03-01,374.164794921875,3901.820068359375,23.350000381469727
2021-03-02,371.2450866699219,3870.2900390625,24.100000381469727
2021-03-03,366.3276672363281,3819.719970703125,26.670000076293945
2021-03-04,361.79437255859375,3768.469970703125,28.56999969482422
2021-03-05,368.4501953125,3841.93994140625,24.65999984741211
2021-03-08,366.61578369140625,3821.35009765625,25.469999313354492
2021-03-09,371.8501281738281,3875.43994140625,24.030000686645508
2021-03-10,374.164794921875,3898.81005859375,22.559999465942383
2021-03-11,377.95849609375,3939.340087890625,21.90999984741211
2021-03-12,378.46746826171875,3943.340087890625,20.690000534057617
2021-03-15,380.7244873046875,3968.93994140625,20.030000686645508
2021-03-16,380.2442932128906,3962.7099609375,19.790000915527344
2021-03-17,381.5408630371094,3974.1201171875,19.229999542236328
2021-03-18,375.98956298828125,3915.4599609375,21.579999923706055
2021-03-19,375.2939147949219,3913.10009765625,20.950000762939453
2021-03-22,378.2906494140625,3940.590087890625,18.8799991607666
2021-03-23,375.31317138671875,3910.52001953125,20.299999237060547
2021-03-24,373.4052429199219,3889.139892578125,21.200000762939453
2021-03-25,375.5058898925781,3909.52001953125,19.809999465942383
2021-03-26,381.5571594238281,3974.5400390625,18.860000610351562
2021-03-29,381.3644104003906,3971.090087890625,20.739999771118164
2021-03-30,380.3526306152344,3958.550048828125,19.610000610351562
2021-03-31,381.8944091796875,3972.889892578125,19.399999618530273
2021-04-01,386.0184326171875,4019.8701171875,17.329999923706055
2021-04-05,391.55902099609375,4077.909912109375,17.90999984741211
2021-04-06,391.3278503417969,4073.93994140625,18.1200008392334
2021-04-07,391.7806701660156,4079.949951171875,17.15999984741211
2021-04-08,393.6403503417969,4097.169921875,16.950000762939453
2021-04-09,396.5022277832031,4128.7998046875,16.690000534057617
2021-04-12,396.6467590332031,4127.990234375,16.90999984741211
2021-04-13,397.822265625,4141.58984375,16.649999618530273
2021-04-14,396.46368408203125,4124.66015625,16.989999771118164
2021-04-15,400.7226257324219,4170.419921875,16.56999969482422
2021-04-16,402.0620422363281,4185.47021484375,16.25
2021-04-19,400.08673095703125,4163.259765625,17.290000915527344
2021-04-20,397.15740966796875,4134.93994140625,18.68000030517578
2021-04-21,400.9153747558594,4173.419921875,17.5
2021-04-22,397.2538146972656,4134.97998046875,18.709999084472656
2021-04-23,401.56103515625,4180.169921875,17.329999923706055
2021-04-26,402.3992614746094,4187.6201171875,17.639999389648438
2021-04-27,402.3125915527344,4186.72021484375,17.559999465942383
2021-04-28,402.1968994140625,4183.18017578125,17.280000686645508
2021-04-29,404.760009765625,4211.47021484375,17.610000610351562
2021-04-30,402.1005859375,4181.169921875,18.610000610351562
2021-05-03,402.96783447265625,4192.66015625,18.309999465942383
2021-05-04,400.4817810058594,4164.66015625,19.479999542236328
2021-05-05,400.6070556640625,4167.58984375,19.149999618530273
2021-05-06,403.8061218261719,4201.6201171875,18.389999389648438
2021-05-07,406.7449951171875,4232.60009765625,16.690000534057617
2021-05-10,402.71722412109375,4188.43017578125,19.65999984741211
2021-05-11,399.1231384277344,4152.10009765625,21.84000015258789
2021-05-12,390.6436462402344,4063.0400390625,27.59000015258789
2021-05-13,395.3362731933594,4112.5,23.1299991607666
2021-05-14,401.4067687988281,4173.85009765625,18.809999465942383
2021-05-17,400.38543701171875,4163.2900390625,19.719999313354492
2021-05-18,396.93585205078125,4127.830078125,21.34000015258789
2021-05-19,395.8951721191406,4115.68017578125,22.18000030517578
2021-05-20,400.1541442871094,4159.1201171875,20.670000076293945
2021-05-21,399.8265380859375,4155.85986328125,20.149999618530273
2021-05-24,403.9024963378906,4197.0498046875,18.399999618530273
2021-05-25,403.00634765625,4188.1298828125,18.84000015258789
2021-05-26,403.8061218261719,4195.990234375,17.360000610351562
2021-05-27,404.01812744140625,4200.8798828125,16.739999771118164
2021-05-28,404.74078369140625,4204.10986328125,16.760000228881836
2021-06-01,404.38433837890625,4202.0400390625,17.899999618530273
2021-06-02,405.02020263671875,4208.1201171875,17.479999542236328
2021-06-03,403.5170593261719,4192.85009765625,18.040000915527344
2021-06-04,407.2075500488281,4229.89013671875,16.420000076293945
2021-06-07,406.8124694824219,4226.52001953125,16.420000076293945
2021-06-08,406.89923095703125,4227.259765625,17.06999969482422
2021-06-09,406.29217529296875,4219.5498046875,17.889999389648438
2021-06-10,408.1807556152344,4239.18017578125,16.100000381469727
2021-06-11,408.8553161621094,4247.43994140625,15.649999618530273
2021-06-14,409.77069091796875,4255.14990234375,16.389999389648438
2021-06-15,409.0191345214844,4246.58984375,17.020000457763672
2021-06-16,406.73541259765625,4223.7001953125,18.149999618530273
2021-06-17,406.6004943847656,4221.85986328125,17.75
2021-06-18,401.11529541015625,4166.4501953125,20.700000762939453
2021-06-21,406.8576354980469,4224.7900390625,17.889999389648438
2021-06-22,409.03277587890625,4246.43994140625,16.65999984741211
2021-06-23,408.5397644042969,4241.83984375,16.31999969482422
2021-06-24,410.9565734863281,4266.490234375,15.970000267028809
2021-06-25,412.4163513183594,4280.7001953125,15.619999885559082
2021-06-28,413.24774169921875,4290.60986328125,15.760000228881836
2021-06-29,413.4700927734375,4291.7998046875,16.020000457763672
2021-06-30,413.818115234375,4297.5,15.829999923706055
2021-07-01,416.1092529296875,4319.93994140625,15.479999542236328
2021-07-02,419.289794921875,4352.33984375,15.069999694824219
2021-07-06,418.5260925292969,4343.5400390625,16.440000534057617
2021-07-07,420.0051574707031,4358.1298828125,16.200000762939453
2021-07-08,416.58294677734375,4320.81982421875,19.0
2021-07-09,421.0298767089844,4369.5498046875,16.18000030517578
2021-07-12,422.5379943847656,4384.6298828125,16.170000076293945
2021-07-13,421.0975646972656,4369.2099609375,17.1200008392334
2021-07-14,421.7259216308594,4374.2998046875,16.329999923706055
2021-07-15,420.2855529785156,4360.02978515625,17.010000228881836
2021-07-16,416.98895263671875,4327.16015625,18.450000762939453
2021-07-19,410.8309020996094,4258.490234375,22.5
2021-07-20,416.7182922363281,4323.06005859375,19.729999542236328
2021-07-21,420.0921630859375,4358.68994140625,17.90999984741211
2021-07-22,420.971923828125,4367.47998046875,17.690000534057617
2021-07-23,425.3028869628906,4411.7900390625,17.200000762939453
2021-07-26,426.3468933105469,4422.2998046875,17.579999923706055
2021-07-27,424.4037780761719,4401.4599609375,19.360000610351562
2021-07-28,424.2297668457031,4400.64013671875,18.309999465942383
2021-07-29,425.9892272949219,4419.14990234375,17.700000762939453
2021-07-30,423.9204406738281,4395.259765625,18.239999771118164
2021-08-02,423.031005859375,4387.16015625,19.459999084472656
2021-08-03,426.4726257324219,4423.14990234375,18.040000915527344
2021-08-04,424.37481689453125,4402.66015625,17.969999313354492
2021-08-05,427.0623474121094,4429.10009765625,17.280000686645508
2021-08-06,427.7679748535156,4436.52001953125,16.149999618530273
2021-08-09,427.41998291015625,4432.35009765625,16.719999313354492
2021-08-10,427.95166015625,4436.75,16.790000915527344
2021-08-11,429.0150451660156,4442.41015625,16.170000076293945
2021-08-12,430.30084228515625,4460.830078125,15.59000015258789
2021-08-13,431.0838623046875,4468.0,15.449999809265137
2021-08-16,432.09893798828125,4479.7099609375,16.1200008392334
2021-08-17,429.2664489746094,4448.080078125,17.90999984741211
2021-08-18,424.568115234375,4400.27001953125,21.56999969482422
2021-08-19,425.2254943847656,4405.7998046875,21.670000076293945
2021-08-20,428.60906982421875,4441.669921875,18.559999465942383
2021-08-23,432.3793029785156,4479.52978515625,17.149999618530273
2021-08-24,433.065673828125,4486.22998046875,17.219999313354492
2021-08-25,433.9743957519531,4496.18994140625,16.790000915527344
2021-08-26,431.41265869140625,4470.0,18.84000015258789
2021-08-27,435.26983642578125,4509.3701171875,16.389999389648438
2021-08-30,437.1839904785156,4528.7900390625,16.190000534057617
2021-08-31,436.5362243652344,4522.68017578125,16.479999542236328
2021-09-01,436.7682189941406,4524.08984375,16.110000610351562
2021-09-02,438.1120300292969,4536.9501953125,16.40999984741211
2021-09-03,438.0057067871094,4535.43017578125,16.40999984741211
2021-09-07,436.4395446777344,4520.02978515625,18.139999389648438
2021-09-08,435.90789794921875,4514.06982421875,17.959999084472656
2021-09-09,434.0421142578125,4493.27978515625,18.799999237060547
2021-09-10,430.6199035644531,4458.580078125,20.950000762939453
2021-09-13,431.7218933105469,4468.72998046875,19.3700008392334
2021-09-14,429.3921203613281,4443.0498046875,19.459999084472656
2021-09-15,432.9787292480469,4480.7001953125,18.18000030517578
2021-09-16,432.29229736328125,4473.75,18.690000534057617
2021-09-17,428.081298828125,4432.990234375,20.809999465942383
2021-09-20,420.9433898925781,4357.72998046875,25.709999084472656
2021-09-21,420.5458068847656,4354.18994140625,24.360000610351562
2021-09-22,424.6481018066406,4395.64013671875,20.8700008392334
2021-09-23,429.8075866699219,4448.97998046875,18.6299991607666
2021-09-24,430.5155944824219,4455.47998046875,17.75
2021-09-27,429.2839050292969,4443.10986328125,18.760000228881836
2021-09-28,420.6330871582031,4352.6298828125,23.25
2021-09-29,421.34100341796875,4359.4599609375,22.559999465942383
2021-09-30,416.1913146972656,4307.5400390625,23.139999389648438
2021-10-01,421.1373596191406,4357.0400390625,21.100000381469727
2021-10-04,415.70635986328125,4300.4599609375,22.959999084472656
2021-10-05,420.0317687988281,4345.72021484375,21.299999237060547
2021-10-06,421.7774658203125,4363.5498046875,21.0
2021-10-07,425.42401123046875,4399.759765625,19.540000915527344
2021-10-08,424.6481018066406,4391.33984375,18.770000457763672
2021-10-11,421.5738220214844,4361.18994140625,20.0
2021-10-12,420.5361022949219,4350.64990234375,19.850000381469727
2021-10-13,422.0490417480469,4363.7998046875,18.639999389648438
2021-10-14,429.1481628417969,4438.259765625,16.860000610351562
2021-10-15,432.4164733886719,4471.3701171875,16.299999237060547
2021-10-18,433.6966247558594,4486.4599609375,16.309999465942383
2021-10-19,437.0425109863281,4519.6298828125,15.699999809265137
2021-10-20,438.75909423828125,4536.18994140625,15.489999771118164
2021-10-21,439.90350341796875,4549.77978515625,15.010000228881836
2021-10-22,439.4477233886719,4544.89990234375,15.430000305175781
2021-10-25,441.8043518066406,4566.47998046875,15.239999771118164
