date,SPY,cash
2020-08-03,30.373572444976787,0.0
2020-08-04,30.373572444976787,0.0
2020-08-05,30.37357244497679,0.0
2020-08-06,30.37357244497679,0.0
2020-08-07,30.37357244497679,0.0
2020-08-10,30.373572444976794,0.0
2020-08-11,30.373572444976794,0.0
2020-08-12,30.373572444976794,0.0
2020-08-13,30.373572444976794,0.0
2020-08-14,30.373572444976794,0.0
2020-08-17,30.37357244497679,0.0
2020-08-18,30.37357244497679,0.0
2020-08-19,30.37357244497679,0.0
2020-08-20,30.37357244497679,0.0
2020-08-21,30.37357244497679,0.0
2020-08-24,30.37357244497679,0.0
2020-08-25,30.373572444976787,0.0
2020-08-26,30.373572444976787,0.0
2020-08-27,30.37357244497679,0.0
2020-08-28,30.37357244497679,0.0
2020-08-31,30.373572444976794,0.0
2020-09-01,30.373572444976798,0.0
2020-09-02,30.373572444976798,0.0
2020-09-03,0.0,9952.50425625446
2020-09-04,0.0,9952.50425625446
2020-09-08,0.0,9952.50425625446
2020-09-09,30.87415415536309,0.0
2020-09-10,30.874154155363094,0.0
2020-09-11,30.87415415536309,0.0
2020-09-14,30.87415415536309,0.0
2020-09-15,30.87415415536309,0.0
2020-09-16,30.87415415536309,0.0
2020-09-17,30.874154155363087,0.0
2020-09-18,30.874154155363087,0.0
2020-09-21,30.874154155363087,0.0
2020-09-22,30.87415415536309,0.0
2020-09-23,30.874154155363094,0.0
2020-09-24,30.87415415536309,0.0
2020-09-25,30.874154155363087,0.0
2020-09-28,30.874154155363087,0.0
2020-09-29,30.874154155363087,0.0
2020-09-30,30.87415415536309,0.0
2020-10-01,30.87415415536309,0.0
2020-10-02,30.874154155363087,0.0
2020-10-05,30.87415415536309,0.0
2020-10-06,30.874154155363087,0.0
2020-10-07,30.874154155363083,0.0
2020-10-08,30.874154155363087,0.0
2020-10-09,30.874154155363083,0.0
2020-10-12,30.874154155363083,0.0
2020-10-13,30.874154155363083,0.0
2020-10-14,30.874154155363083,0.0
2020-10-15,30.874154155363087,0.0
2020-10-16,30.874154155363087,0.0
2020-10-19,30.874154155363087,0.0
2020-10-20,30.874154155363083,0.0
2020-10-21,30.874154155363083,0.0
2020-10-22,30.874154155363083,0.0
2020-10-23,30.874154155363083,0.0
2020-10-26,0.0,9980.580063307727
2020-10-27,0.0,9980.580063307727
2020-10-28,0.0,9980.580063307727
2020-10-29,0.0,9980.580063307727
2020-10-30,0.0,9980.580063307727
2020-11-02,0.0,9980.580063307727
2020-11-03,0.0,9980.580063307727
2020-11-04,30.501190554815132,0.0
2020-11-05,30.501190554815132,0.0
2020-11-06,30.501190554815132,0.0
2020-11-09,30.501190554815132,0.0
2020-11-10,30.50119055481513,0.0
2020-11-11,30.501190554815132,0.0
2020-11-12,30.501190554815132,0.0
2020-11-13,30.50119055481513,0.0
2020-11-16,30.50119055481513,0.0
2020-11-17,30.50119055481513,0.0
2020-11-18,30.50119055481513,0.0
2020-11-19,30.50119055481513,0.0
2020-11-20,30.50119055481513,0.0
2020-11-23,30.50119055481513,0.0
2020-11-24,30.50119055481513,0.0
2020-11-25,30.50119055481513,0.0
2020-11-27,30.50119055481513,0.0
2020-11-30,30.501190554815125,0.0
2020-12-01,30.501190554815125,0.0
2020-12-02,30.501190554815125,0.0
2020-12-03,30.501190554815125,0.0
2020-12-04,30.50119055481513,0.0
2020-12-07,30.501190554815125,0.0
2020-12-08,30.501190554815125,0.0
2020-12-09,30.50119055481512,0.0
2020-12-10,30.501190554815118,0.0
2020-12-11,30.50119055481512,0.0
2020-12-14,30.50119055481512,0.0
2020-12-15,30.501190554815118,0.0
2020-12-16,30.501190554815118,0.0
2020-12-17,30.501190554815118,0.0
2020-12-18,30.501190554815114,0.0
2020-12-21,30.501190554815114,0.0
2020-12-22,30.501190554815118,0.0
2020-12-23,30.501190554815118,0.0
2020-12-24,30.50119055481512,0.0
2020-12-28,30.50119055481512,0.0
2020-12-29,30.50119055481512,0.0
2020-12-30,30.50119055481512,0.0
2020-12-31,30.50119055481512,0.0
2021-01-04,30.50119055481512,0.0
2021-01-05,30.50119055481512,0.0
2021-01-06,30.501190554815125,0.0
2021-01-07,30.50119055481512,0.0
2021-01-08,30.50119055481512,0.0
2021-01-11,30.50119055481512,0.0
2021-01-12,30.50119055481512,0.0
2021-01-13,30.501190554815125,0.0
2021-01-14,30.501190554815125,0.0
2021-01-15,30.501190554815125,0.0
2021-01-19,30.501190554815125,0.0
2021-01-20,30.50119055481513,0.0
2021-01-21,30.50119055481513,0.0
2021-01-22,30.501190554815132,0.0
2021-01-25,30.50119055481513,0.0
2021-01-26,30.50119055481513,0.0
2021-01-27,0.0,10923.788052697908
2021-01-28,0.0,10923.788052697908
2021-01-29,0.0,10923.788052697908
2021-02-01,0.0,10923.788052697908
2021-02-02,29.93042115736858,0.0
2021-02-03,29.93042115736858,0.0
2021-02-04,29.930421157368585,0.0
2021-02-05,29.93042115736858,0.0
2021-02-08,29.930421157368578,0.0
2021-02-09,29.930421157368578,0.0
2021-02-10,29.930421157368578,0.0
2021-02-11,29.930421157368578,0.0
2021-02-12,29.930421157368578,0.0
2021-02-16,29.930421157368578,0.0
2021-02-17,29.930421157368578,0.0
2021-02-18,29.93042115736858,0.0
2021-02-19,29.93042115736858,0.0
2021-02-22,29.93042115736858,0.0
2021-02-23,29.930421157368578,0.0
2021-02-24,29.930421157368578,0.0
2021-02-25,29.930421157368578,0.0
2021-02-26,29.93042115736858,0.0
2021-03-01,29.93042115736858,0.0
2021-03-02,29.930421157368585,0.0
2021-03-03,29.930421157368585,0.0
2021-03-04,29.93042115736858,0.0
2021-03-05,29.93042115736858,0.0
2021-03-08,29.930421157368578,0.0
2021-03-09,29.930421157368578,0.0
2021-03-10,29.930421157368578,0.0
2021-03-11,29.930421157368578,0.0
2021-03-12,29.93042115736858,0.0
2021-03-15,29.93042115736858,0.0
2021-03-16,29.93042115736858,0.0
2021-03-17,29.930421157368585,0.0
2021-03-18,29.93042115736859,0.0
2021-03-19,29.930421157368592,0.0
2021-03-22,29.930421157368592,0.0
2021-03-23,29.930421157368592,0.0
2021-03-24,29.930421157368595,0.0
2021-03-25,29.930421157368595,0.0
2021-03-26,29.930421157368595,0.0
2021-03-29,29.930421157368595,0.0
2021-03-30,29.9304211573686,0.0
2021-03-31,29.9304211573686,0.0
2021-04-01,29.9304211573686,0.0
2021-04-05,29.930421157368603,0.0
2021-04-06,29.930421157368603,0.0
2021-04-07,29.9304211573686,0.0
2021-04-08,29.9304211573686,0.0
2021-04-09,29.9304211573686,0.0
2021-04-12,29.9304211573686,0.0
2021-04-13,29.9304211573686,0.0
2021-04-14,29.9304211573686,0.0
2021-04-15,29.930421157368595,0.0
2021-04-16,29.930421157368595,0.0
2021-04-19,29.930421157368595,0.0
2021-04-20,29.930421157368595,0.0
2021-04-21,29.930421157368595,0.0
2021-04-22,29.930421157368595,0.0
2021-04-23,29.930421157368595,0.0
2021-04-26,29.930421157368595,0.0
2021-04-27,29.930421157368595,0.0
2021-04-28,29.930421157368595,0.0
2021-04-29,29.930421157368595,0.0
2021-04-30,29.930421157368595,0.0
2021-05-03,29.930421157368595,0.0
2021-05-04,29.930421157368595,0.0
2021-05-05,29.930421157368595,0.0
2021-05-06,29.930421157368592,0.0
2021-05-07,29.930421157368592,0.0
2021-05-10,29.930421157368592,0.0
2021-05-11,29.930421157368592,0.0
2021-05-12,29.930421157368592,0.0
2021-05-13,29.93042115736859,0.0
2021-05-14,29.93042115736859,0.0
2021-05-17,29.93042115736859,0.0
2021-05-18,29.93042115736859,0.0
2021-05-19,29.93042115736859,0.0
2021-05-20,29.930421157368585,0.0
2021-05-21,29.930421157368585,0.0
2021-05-24,29.930421157368585,0.0
2021-05-25,29.930421157368585,0.0
2021-05-26,29.930421157368585,0.0
2021-05-27,29.930421157368585,0.0
2021-05-28,29.930421157368585,0.0
2021-06-01,29.930421157368585,0.0
2021-06-02,29.93042115736859,0.0
2021-06-03,29.93042115736859,0.0
2021-06-04,29.93042115736859,0.0
2021-06-07,29.93042115736859,0.0
2021-06-08,29.93042115736859,0.0
2021-06-09,29.930421157368592,0.0
2021-06-10,29.93042115736859,0.0
2021-06-11,29.93042115736859,0.0
2021-06-14,29.930421157368585,0.0
2021-06-15,29.930421157368585,0.0
2021-06-16,29.930421157368585,0.0
2021-06-17,29.930421157368585,0.0
2021-06-18,29.930421157368585,0.0
2021-06-21,29.930421157368585,0.0
2021-06-22,29.93042115736858,0.0
2021-06-23,29.93042115736858,0.0
2021-06-24,29.93042115736858,0.0
2021-06-25,29.93042115736858,0.0
2021-06-28,29.93042115736858,0.0
2021-06-29,29.93042115736858,0.0
2021-06-30,29.93042115736858,0.0
2021-07-01,29.93042115736858,0.0
2021-07-02,29.93042115736858,0.0
2021-07-06,29.93042115736858,0.0
2021-07-07,29.930421157368585,0.0
2021-07-08,29.930421157368585,0.0
2021-07-09,29.930421157368585,0.0
2021-07-12,29.930421157368585,0.0
2021-07-13,29.930421157368585,0.0
2021-07-14,29.93042115736858,0.0
2021-07-15,29.93042115736858,0.0
2021-07-16,29.93042115736858,0.0
2021-07-19,29.93042115736858,0.0
2021-07-20,29.93042115736858,0.0
2021-07-21,29.930421157368578,0.0
2021-07-22,29.930421157368578,0.0
2021-07-23,29.930421157368578,0.0
2021-07-26,29.930421157368578,0.0
2021-07-27,29.93042115736858,0.0
2021-07-28,29.93042115736858,0.0
2021-07-29,29.93042115736858,0.0
2021-07-30,29.93042115736858,0.0
2021-08-02,29.93042115736858,0.0
2021-08-03,29.93042115736858,0.0
2021-08-04,29.93042115736858,0.0
2021-08-05,29.93042115736858,0.0
2021-08-06,29.93042115736858,0.0
2021-08-09,29.93042115736858,0.0
2021-08-10,29.93042115736858,0.0
2021-08-11,29.930421157368585,0.0
2021-08-12,29.930421157368585,0.0
2021-08-13,29.930421157368585,0.0
2021-08-16,29.93042115736859,0.0
2021-08-17,29.93042115736859,0.0
2021-08-18,29.93042115736859,0.0
2021-08-19,29.93042115736859,0.0
2021-08-20,29.93042115736859,0.0
2021-08-23,29.93042115736859,0.0
2021-08-24,29.93042115736859,0.0
2021-08-25,29.93042115736859,0.0
2021-08-26,29.93042115736859,0.0
2021-08-27,29.930421157368592,0.0
2021-08-30,29.930421157368592,0.0
2021-08-31,29.930421157368592,0.0
2021-09-01,29.930421157368592,0.0
2021-09-02,29.930421157368592,0.0
2021-09-03,29.930421157368592,0.0
2021-09-07,29.930421157368592,0.0
2021-09-08,29.930421157368592,0.0
2021-09-09,29.93042115736859,0.0
2021-09-10,29.93042115736859,0.0
2021-09-13,29.93042115736859,0.0
2021-09-14,29.93042115736859,0.0
2021-09-15,29.93042115736859,0.0
2021-09-16,29.93042115736859,0.0
2021-09-17,29.93042115736859,0.0
2021-09-20,29.93042115736859,0.0
2021-09-21,29.93042115736859,0.0
2021-09-22,29.930421157368585,0.0
2021-09-23,29.93042115736859,0.0
2021-09-24,29.93042115736859,0.0
2021-09-27,29.93042115736859,0.0
2021-09-28,29.93042115736859,0.0
2021-09-29,29.93042115736859,0.0
2021-09-30,29.93042115736859,0.0
2021-10-01,29.93042115736859,0.0
2021-10-04,29.93042115736859,0.0
2021-10-05,29.93042115736859,0.0
2021-10-06,29.93042115736859,0.0
2021-10-07,29.93042115736859,0.0
2021-10-08,29.930421157368585,0.0
2021-10-11,29.93042115736858,0.0
2021-10-12,29.93042115736858,0.0
2021-10-13,29.93042115736858,0.0
2021-10-14,29.93042115736858,0.0
2021-10-15,29.93042115736858,0.0
2021-10-18,29.930421157368585,0.0
2021-10-19,29.930421157368585,0.0
2021-10-20,29.930421157368585,0.0
2021-10-21,29.930421157368585,0.0
2021-10-22,29.930421157368585,0.0
2021-10-25,29.930421157368585,0.0
2021-10-26,29.930421157368585,0.0
2021-10-27,29.93042115736858,0.0
2021-10-28,29.93042115736858,0.0
2021-10-29,29.93042115736858,0.0
2021-11-01,29.93042115736858,0.0
2021-11-02,29.93042115736858,0.0
2021-11-03,29.93042115736858,0.0
2021-11-04,29.93042115736858,0.0
2021-11-05,29.93042115736858,0.0
2021-11-08,29.93042115736858,0.0
2021-11-09,29.93042115736858,0.0
2021-11-10,29.93042115736858,0.0
2021-11-11,29.93042115736858,0.0
2021-11-12,29.93042115736858,0.0
2021-11-15,29.93042115736858,0.0
2021-11-16,29.93042115736858,0.0
2021-11-17,29.930421157368578,0.0
2021-11-18,29.930421157368578,0.0
2021-11-19,29.930421157368578,0.0
2021-11-22,29.930421157368578,0.0
2021-11-23,29.930421157368578,0.0
2021-11-24,29.930421157368574,0.0
2021-11-26,29.930421157368574,0.0
2021-11-29,29.930421157368574,0.0
2021-11-30,29.930421157368574,0.0
2021-12-01,0.0,13023.998799976476
2021-12-02,29.478917946261976,0.0
2021-12-03,0.0,12910.675714742809
2021-12-06,29.133875170161758,0.0
2021-12-07,29.133875170161758,0.0
2021-12-08,29.133875170161758,0.0
2021-12-09,29.133875170161758,0.0
2021-12-10,29.133875170161758,0.0
2021-12-13,29.133875170161758,0.0
2021-12-14,29.13387517016176,0.0
2021-12-15,29.13387517016176,0.0
2021-12-16,29.13387517016176,0.0
2021-12-17,29.13387517016176,0.0
2021-12-20,29.13387517016176,0.0
2021-12-21,29.13387517016176,0.0
2021-12-22,29.13387517016176,0.0
2021-12-23,29.13387517016176,0.0
2021-12-27,29.133875170161758,0.0
2021-12-28,29.133875170161758,0.0
2021-12-29,29.133875170161758,0.0
2021-12-30,29.133875170161758,0.0
2021-12-31,29.133875170161758,0.0
2022-01-03,29.133875170161758,0.0
2022-01-04,29.133875170161758,0.0
2022-01-05,29.133875170161758,0.0
2022-01-06,29.133875170161758,0.0
2022-01-07,29.133875170161758,0.0
2022-01-10,29.133875170161758,0.0
2022-01-11,29.133875170161758,0.0
2022-01-12,29.133875170161758,0.0
2022-01-13,29.133875170161758,0.0
2022-01-14,29.133875170161758,0.0
2022-01-18,29.133875170161755,0.0
2022-01-19,29.133875170161755,0.0
2022-01-20,29.133875170161755,0.0
2022-01-21,29.133875170161755,0.0
2022-01-24,29.133875170161755,0.0
2022-01-25,0.0,12269.24501495912
2022-01-26,0.0,12269.24501495912
2022-01-27,0.0,12269.24501495912
2022-01-28,28.6407841528083,0.0
2022-01-31,28.6407841528083,0.0
2022-02-01,28.6407841528083,0.0
2022-02-02,28.6407841528083,0.0
2022-02-03,28.6407841528083,0.0
2022-02-04,28.6407841528083,0.0
2022-02-07,28.6407841528083,0.0
2022-02-08,28.6407841528083,0.0
2022-02-09,28.6407841528083,0.0
2022-02-10,28.6407841528083,0.0
2022-02-11,28.6407841528083,0.0
2022-02-14,28.6407841528083,0.0
2022-02-15,28.6407841528083,0.0
2022-02-16,28.6407841528083,0.0
2022-02-17,28.6407841528083,0.0
2022-02-18,28.6407841528083,0.0
2022-02-22,28.6407841528083,0.0
2022-02-23,0.0,11714.013416851263
2022-02-24,0.0,11714.013416851263
2022-02-25,27.6070350198306,0.0
2022-02-28,0.0,11684.042327257897
2022-03-01,0.0,11684.042327257897
2022-03-02,0.0,11684.042327257897
2022-03-03,0.0,11684.042327257897
2022-03-04,0.0,11684.042327257897
2022-03-07,0.0,11684.042327257897
2022-03-08,0.0,11684.042327257897
2022-03-09,0.0,11684.042327257897
2022-03-10,0.0,11684.042327257897
2022-03-11,0.0,11684.042327257897
2022-03-14,0.0,11684.042327257897
2022-03-15,28.284621321086757,0.0
2022-03-16,28.284621321086757,0.0
2022-03-17,28.284621321086757,0.0
2022-03-18,28.284621321086757,0.0
2022-03-21,28.284621321086757,0.0
2022-03-22,28.284621321086757,0.0
2022-03-23,28.284621321086757,0.0
2022-03-24,28.28462132108676,0.0
2022-03-25,28.28462132108676,0.0
2022-03-28,28.28462132108676,0.0
2022-03-29,28.28462132108676,0.0
2022-03-30,28.28462132108676,0.0
2022-03-31,28.284621321086757,0.0
2022-04-01,28.284621321086757,0.0
2022-04-04,28.284621321086757,0.0
2022-04-05,28.28462132108676,0.0
2022-04-06,28.28462132108676,0.0
2022-04-07,28.28462132108676,0.0
2022-04-08,28.28462132108676,0.0
2022-04-11,28.284621321086764,0.0
2022-04-12,28.284621321086767,0.0
2022-04-13,28.284621321086767,0.0
2022-04-14,28.284621321086767,0.0
2022-04-18,28.284621321086767,0.0
2022-04-19,28.284621321086767,0.0
2022-04-20,28.28462132108677,0.0
2022-04-21,28.28462132108677,0.0
2022-04-22,28.28462132108677,0.0
2022-04-25,28.28462132108677,0.0
2022-04-26,0.0,11443.39689335575
2022-04-27,0.0,11443.39689335575
2022-04-28,27.510413830279433,0.0
2022-04-29,0.0,11020.498161221094
2022-05-02,0.0,11020.498161221094
2022-05-03,27.22102392861356,0.0
2022-05-04,27.221023928613562,0.0
2022-05-05,0.0,10952.476338029364
2022-05-06,0.0,10952.476338029364
2022-05-09,0.0,10952.476338029364
2022-05-10,0.0,10952.476338029364
2022-05-11,0.0,10952.476338029364
2022-05-12,0.0,10952.476338029364
2022-05-13,28.04025404895195,0.0
2022-05-16,28.04025404895195,0.0
2022-05-17,28.04025404895195,0.0
2022-05-18,0.0,10683.652553568176
2022-05-19,28.21304884005196,0.0
2022-05-20,28.21304884005196,0.0
2022-05-23,28.21304884005196,0.0
2022-05-24,28.21304884005196,0.0
2022-05-25,28.21304884005196,0.0
2022-05-26,28.21304884005196,0.0
2022-05-27,28.21304884005196,0.0
2022-05-31,28.21304884005196,0.0
2022-06-01,28.21304884005196,0.0
2022-06-02,28.213048840051957,0.0
2022-06-03,28.213048840051957,0.0
2022-06-06,28.213048840051957,0.0
2022-06-07,28.213048840051957,0.0
2022-06-08,28.213048840051957,0.0
2022-06-09,28.213048840051957,0.0
2022-06-10,28.213048840051957,0.0
2022-06-13,0.0,10286.9866266897
2022-06-14,0.0,10286.9866266897
2022-06-15,27.90055654641141,0.0
2022-06-16,0.0,9946.5262709029
2022-06-17,0.0,9946.5262709029
2022-06-21,0.0,9946.5262709029
2022-06-22,27.206222694462525,0.0
2022-06-23,27.20622269446253,0.0
2022-06-24,27.206222694462532,0.0
2022-06-27,27.206222694462532,0.0
2022-06-28,27.206222694462532,0.0
2022-06-29,27.206222694462532,0.0
2022-06-30,27.206222694462532,0.0
2022-07-01,27.206222694462532,0.0
2022-07-05,27.206222694462536,0.0
2022-07-06,27.206222694462536,0.0
2022-07-07,27.20622269446254,0.0
2022-07-08,27.20622269446254,0.0
2022-07-11,27.20622269446254,0.0
2022-07-12,27.20622269446254,0.0
2022-07-13,27.20622269446254,0.0
2022-07-14,27.206222694462536,0.0
2022-07-15,27.206222694462536,0.0
2022-07-18,27.206222694462532,0.0
2022-07-19,27.206222694462532,0.0
2022-07-20,27.206222694462536,0.0
2022-07-21,27.206222694462536,0.0
2022-07-22,27.206222694462536,0.0
2022-07-25,27.206222694462536,0.0
2022-07-26,27.206222694462536,0.0
2022-07-27,27.206222694462536,0.0
2022-07-28,27.206222694462536,0.0
2022-07-29,27.206222694462536,0.0
2022-08-01,27.206222694462536,0.0
2022-08-02,27.206222694462536,0.0
2022-08-03,27.206222694462536,0.0
2022-08-04,27.206222694462536,0.0
2022-08-05,27.206222694462532,0.0
2022-08-08,27.206222694462532,0.0
2022-08-09,27.206222694462536,0.0
2022-08-10,27.206222694462536,0.0
2022-08-11,27.206222694462536,0.0
2022-08-12,27.206222694462536,0.0
2022-08-15,27.206222694462536,0.0
2022-08-16,27.206222694462532,0.0
2022-08-17,27.206222694462532,0.0
2022-08-18,27.206222694462532,0.0
2022-08-19,27.206222694462536,0.0
2022-08-22,27.206222694462536,0.0
2022-08-23,27.206222694462532,0.0
2022-08-24,27.206222694462532,0.0
2022-08-25,27.206222694462532,0.0
2022-08-26,27.206222694462532,0.0
2022-08-29,27.206222694462532,0.0
2022-08-30,27.206222694462532,0.0
2022-08-31,27.206222694462536,0.0
2022-09-01,27.206222694462532,0.0
2022-09-02,27.206222694462532,0.0
2022-09-06,27.206222694462532,0.0
2022-09-07,27.206222694462536,0.0
2022-09-08,27.206222694462536,0.0
2022-09-09,27.206222694462536,0.0
2022-09-12,27.20622269446254,0.0
2022-09-13,27.20622269446254,0.0
2022-09-14,27.20622269446254,0.0
2022-09-15,27.20622269446254,0.0
2022-09-16,27.20622269446254,0.0
2022-09-19,27.20622269446254,0.0
2022-09-20,27.20622269446254,0.0
2022-09-21,27.20622269446254,0.0
2022-09-22,27.20622269446254,0.0
2022-09-23,27.20622269446254,0.0
2022-09-26,0.0,9718.485684994752
2022-09-27,0.0,9718.485684994752
2022-09-28,0.0,9718.485684994752
2022-09-29,0.0,9718.485684994752
2022-09-30,0.0,9718.485684994752
2022-10-03,0.0,9718.485684994752
2022-10-04,26.222980689431573,0.0
2022-10-05,26.222980689431573,0.0
2022-10-06,0.0,9595.839152569797
2022-10-07,0.0,9595.839152569797
2022-10-10,0.0,9595.839152569797
2022-10-11,0.0,9595.839152569797
2022-10-12,0.0,9595.839152569797
2022-10-13,0.0,9595.839152569797
2022-10-14,0.0,9595.839152569797
2022-10-17,0.0,9595.839152569797
2022-10-18,0.0,9595.839152569797
2022-10-19,0.0,9595.839152569797
2022-10-20,26.782016202553425,0.0
2022-10-21,26.782016202553425,0.0
2022-10-24,26.782016202553425,0.0
2022-10-25,26.782016202553425,0.0
2022-10-26,26.782016202553425,0.0
2022-10-27,26.78201620255343,0.0
2022-10-28,26.78201620255343,0.0
2022-10-31,26.782016202553432,0.0
2022-11-01,26.78201620255343,0.0
2022-11-02,26.78201620255343,0.0
2022-11-03,26.78201620255343,0.0
2022-11-04,26.782016202553432,0.0
2022-11-07,26.78201620255343,0.0
2022-11-08,26.782016202553432,0.0
2022-11-09,26.782016202553432,0.0
2022-11-10,26.782016202553436,0.0
2022-11-11,26.782016202553436,0.0
2022-11-14,26.782016202553432,0.0
2022-11-15,26.782016202553432,0.0
2022-11-16,26.782016202553432,0.0
2022-11-17,26.782016202553432,0.0
2022-11-18,26.782016202553432,0.0
2022-11-21,26.782016202553432,0.0
2022-11-22,26.78201620255343,0.0
2022-11-23,26.782016202553425,0.0
2022-11-25,26.782016202553425,0.0
2022-11-28,26.782016202553425,0.0
2022-11-29,26.782016202553425,0.0
2022-11-30,26.782016202553425,0.0
2022-12-01,26.782016202553425,0.0
