,time,open,high,low,close,tick_volume,spread,real_volume
1204,2013-11-10,1.33574,1.33624,1.33445,1.3357,1865,1,0
1205,2013-11-11,1.3357,1.34158,1.33554,1.3403800000000001,27895,1,0
1206,2013-11-12,1.3403800000000001,1.34558,1.33591,1.34337,40290,1,0
1207,2013-11-13,1.34336,1.34972,1.339,1.34816,40860,1,0
1208,2013-11-14,1.34818,1.34886,1.34182,1.34516,37997,1,0
1209,2013-11-15,1.34517,1.35046,1.3431899999999999,1.34943,29398,1,0
1210,2013-11-17,1.34917,1.34918,1.34785,1.34792,1763,1,0
1211,2013-11-18,1.34792,1.3541699999999999,1.3474300000000001,1.35115,32683,1,0
1212,2013-11-19,1.35115,1.3577,1.34876,1.35585,37555,1,0
1213,2013-11-20,1.35579,1.3564,1.34152,1.34239,39546,1,0
1214,2013-11-21,1.34239,1.34862,1.33992,1.34725,40366,1,0
1215,2013-11-22,1.34725,1.35567,1.3462100000000001,1.35554,30350,1,0
1216,2013-11-24,1.3553600000000001,1.3559999999999999,1.35456,1.35483,1606,1,0
1217,2013-11-25,1.3548499999999999,1.35562,1.3490199999999999,1.3537,29903,1,0
1218,2013-11-26,1.35372,1.35747,1.35211,1.35623,31368,1,0
1219,2013-11-27,1.35625,1.36128,1.35576,1.35663,35060,1,0
1220,2013-11-28,1.35662,1.36179,1.35649,1.36121,28275,1,0
1221,2013-11-29,1.36118,1.3621400000000001,1.35798,1.35901,33229,1,0
1222,2013-12-01,1.3587799999999999,1.3611,1.35811,1.35888,2194,1,0
1223,2013-12-02,1.35887,1.36152,1.35259,1.35357,35704,1,0
1224,2013-12-03,1.3535599999999999,1.36134,1.35241,1.35866,38487,1,0
1225,2013-12-04,1.35869,1.36052,1.35282,1.35808,41480,1,0
1226,2013-12-05,1.3580999999999999,1.36771,1.35431,1.36664,45370,1,0
1227,2013-12-06,1.36665,1.37061,1.36195,1.37045,35232,1,0
1228,2013-12-08,1.37101,1.37144,1.37011,1.37069,1780,1,0
1229,2013-12-09,1.37069,1.37452,1.36943,1.37381,30039,1,0
1230,2013-12-10,1.3738299999999999,1.37947,1.37365,1.37606,33739,1,0
1231,2013-12-11,1.37603,1.38105,1.37412,1.37743,34823,1,0
1232,2013-12-12,1.37743,1.3803,1.3737599999999999,1.37462,40352,1,0
1233,2013-12-13,1.37463,1.37689,1.37093,1.3737599999999999,33143,1,0
1234,2013-12-15,1.3737,1.3750200000000001,1.37361,1.37456,1675,1,0
1235,2013-12-16,1.37456,1.37984,1.37365,1.37528,35797,1,0
1236,2013-12-17,1.37528,1.3782,1.3723,1.37659,35606,1,0
1237,2013-12-18,1.37659,1.38111,1.36677,1.36768,45671,1,0
1238,2013-12-19,1.3676,1.36906,1.36317,1.36327,41615,1,0
1239,2013-12-20,1.36327,1.3709,1.3625099999999999,1.367,37094,1,0
1240,2013-12-22,1.36723,1.36947,1.36714,1.36908,1400,1,0
1241,2013-12-23,1.36907,1.37164,1.36726,1.3685100000000001,28507,1,0
1242,2013-12-24,1.36852,1.36898,1.36547,1.36794,18782,1,0
1243,2013-12-26,1.3685399999999999,1.37087,1.3679700000000001,1.37054,17689,1,0
1244,2013-12-27,1.37049,1.3893,1.3704,1.37462,38867,1,0
1245,2013-12-29,1.37586,1.3762699999999999,1.37421,1.37543,2061,1,0
1246,2013-12-30,1.37545,1.38189,1.3728500000000001,1.38114,32128,1,0
1247,2013-12-31,1.38114,1.38116,1.37596,1.37876,23128,1,0
1248,2014-01-01,1.3755,1.3773,1.37372,1.37586,7767,4,0
1249,2014-01-02,1.37585,1.3774899999999999,1.36294,1.3661400000000001,54185,1,0
1250,2014-01-03,1.36612,1.36656,1.35821,1.35874,37329,1,0
1251,2014-01-05,1.35955,1.36006,1.35868,1.35981,2245,1,0
1252,2014-01-06,1.35981,1.36528,1.35712,1.36233,40399,1,0
1253,2014-01-07,1.36233,1.36562,1.3596599999999999,1.36075,38163,1,0
1254,2014-01-08,1.36074,1.36349,1.35533,1.3575,41632,1,0
1255,2014-01-09,1.3574899999999999,1.36328,1.35484,1.36064,41209,1,0
1256,2014-01-10,1.36063,1.36871,1.35721,1.36665,36560,1,0
1257,2014-01-12,1.36662,1.3672900000000001,1.3661400000000001,1.36626,1800,1,0
1258,2014-01-13,1.36625,1.36846,1.3637299999999999,1.36683,38279,1,0
1259,2014-01-14,1.36687,1.36992,1.3649,1.36713,38026,1,0
1260,2014-01-15,1.3671,1.3672900000000001,1.35812,1.3597000000000001,38633,1,0
1261,2014-01-16,1.3597000000000001,1.3649200000000001,1.3583,1.36181,38329,1,0
1262,2014-01-17,1.36181,1.36208,1.35168,1.35405,34126,1,0
1263,2014-01-19,1.35325,1.35349,1.35074,1.35145,2703,1,0
1264,2014-01-20,1.35145,1.35677,1.35086,1.35473,29091,1,0
1265,2014-01-21,1.35474,1.3572899999999999,1.35162,1.35693,38095,1,0
1266,2014-01-22,1.3569200000000001,1.35832,1.35303,1.35371,36447,1,0
1267,2014-01-23,1.35371,1.36981,1.35371,1.36878,48009,1,0
1268,2014-01-24,1.36879,1.37393,1.36627,1.36752,44481,1,0
1269,2014-01-26,1.3679999999999999,1.36904,1.36765,1.36807,3283,1,0
1270,2014-01-27,1.36807,1.3716300000000001,1.36529,1.3670900000000001,42626,1,0
1271,2014-01-28,1.36708,1.36882,1.3629,1.36548,38654,1,0
1272,2014-01-29,1.3655,1.36845,1.36029,1.3658299999999999,47414,1,0
1273,2014-01-30,1.36584,1.3660700000000001,1.35434,1.35532,45201,1,0
1274,2014-01-31,1.35532,1.35733,1.3479,1.34849,44839,1,0
1275,2014-02-02,1.34855,1.34912,1.3479999999999999,1.34863,2222,1,0
1276,2014-02-03,1.3486099999999999,1.3535300000000001,1.3477000000000001,1.35244,43785,1,0
1277,2014-02-04,1.35246,1.35384,1.34934,1.3517299999999999,40119,1,0
1278,2014-02-05,1.3517299999999999,1.35552,1.34986,1.35338,47502,1,0
1279,2014-02-06,1.35339,1.36188,1.3484099999999999,1.35891,48352,1,0
1280,2014-02-07,1.35892,1.36425,1.35516,1.36342,42094,1,0
1281,2014-02-09,1.36232,1.36258,1.36179,1.36226,2194,1,0
1282,2014-02-10,1.36226,1.3678,1.36198,1.36712,27339,1,0
1283,2014-02-11,1.36712,1.3682699999999999,1.36261,1.36352,33434,1,0
1284,2014-02-12,1.36352,1.36525,1.3562,1.35972,36721,1,0
1285,2014-02-13,1.3597299999999999,1.36916,1.35959,1.3679000000000001,36948,1,0
1286,2014-02-14,1.36789,1.37145,1.36735,1.36918,31426,1,0
1287,2014-02-16,1.3700700000000001,1.37081,1.36947,1.37066,2042,1,0
1288,2014-02-17,1.37067,1.3724,1.3691900000000001,1.37004,24723,1,0
1289,2014-02-18,1.37004,1.37725,1.36943,1.37655,32104,1,0
1290,2014-02-19,1.3765399999999999,1.3773,1.37242,1.3737,28643,1,0
1291,2014-02-20,1.37368,1.37623,1.36857,1.37165,34077,1,0
1292,2014-02-21,1.37165,1.37583,1.37018,1.3738000000000001,26902,1,0
1293,2014-02-23,1.37382,1.37423,1.37365,1.3740299999999999,1279,1,0
1294,2014-02-24,1.37404,1.3771,1.37081,1.37318,30039,1,0
1295,2014-02-25,1.37313,1.37668,1.37152,1.37454,32531,1,0
1296,2014-02-26,1.37452,1.37569,1.3661400000000001,1.36871,33926,1,0
1297,2014-02-27,1.36871,1.37266,1.3643,1.37087,33948,1,0
1298,2014-02-28,1.37087,1.3824100000000001,1.3694,1.38016,39076,1,0
1299,2014-03-02,1.37856,1.37883,1.37725,1.37762,2817,1,0
1300,2014-03-03,1.37771,1.37924,1.3726,1.3734600000000001,35071,1,0
1301,2014-03-04,1.37345,1.37812,1.37206,1.37406,34048,1,0
1302,2014-03-05,1.37406,1.37491,1.37072,1.3731200000000001,31571,1,0
1303,2014-03-06,1.3731200000000001,1.38723,1.3721,1.38622,36515,1,0
1304,2014-03-07,1.3862,1.39146,1.38522,1.38746,43844,1,0
1305,2014-03-09,1.38761,1.38873,1.38755,1.38841,2256,1,0
1306,2014-03-10,1.38842,1.3897599999999999,1.38614,1.38715,47522,1,0
1307,2014-03-11,1.38715,1.38764,1.38335,1.3856600000000001,53233,1,0
1308,2014-03-12,1.3856600000000001,1.39142,1.38432,1.39004,58828,1,0
1309,2014-03-13,1.3900299999999999,1.39666,1.3845399999999999,1.38623,97512,1,0
1310,2014-03-14,1.38622,1.39374,1.38473,1.39134,65722,1,0
1311,2014-03-16,1.39062,1.39126,1.39011,1.39014,2557,1,0
1312,2014-03-17,1.39015,1.39474,1.38788,1.39341,54722,1,0
1313,2014-03-18,1.3934199999999999,1.3942700000000001,1.38797,1.39297,64992,1,0
1314,2014-03-19,1.39297,1.39325,1.38095,1.38233,73386,1,0
1315,2014-03-20,1.38233,1.38448,1.3749,1.3779,70781,1,0
1316,2014-03-21,1.37792,1.38106,1.3765399999999999,1.37933,50615,1,0
1317,2014-03-23,1.37914,1.37973,1.37881,1.37913,2355,1,0
1318,2014-03-24,1.37912,1.38757,1.37601,1.38328,62349,1,0
1319,2014-03-25,1.3832900000000001,1.3847,1.3749,1.38199,78050,1,0
1320,2014-03-26,1.38199,1.38218,1.37762,1.3788,67205,1,0
1321,2014-03-27,1.37881,1.37943,1.37283,1.3743699999999999,73023,1,0
1322,2014-03-28,1.37438,1.37729,1.37047,1.37513,59379,1,0
1323,2014-03-30,1.37531,1.37542,1.37448,1.3752900000000001,1926,1,0
1324,2014-03-31,1.3752499999999999,1.3808500000000001,1.37215,1.37736,71490,1,0
1325,2014-04-01,1.37736,1.38152,1.3769,1.3793199999999999,55734,1,0
1326,2014-04-02,1.3793,1.38201,1.3753,1.37663,54556,1,0
1327,2014-04-03,1.37665,1.38066,1.3698000000000001,1.3722400000000001,73173,1,0
1328,2014-04-04,1.37221,1.3731200000000001,1.36725,1.3701400000000001,70509,1,0
1329,2014-04-06,1.37008,1.3704,1.3696,1.37035,1583,1,0
1330,2014-04-07,1.3703400000000001,1.37483,1.3697,1.37418,39510,1,0
1331,2014-04-08,1.37418,1.38116,1.37371,1.37928,72095,1,0
1332,2014-04-09,1.37927,1.3862,1.37799,1.38522,69598,1,0
1333,2014-04-10,1.38523,1.38988,1.38357,1.38864,43218,1,0
1334,2014-04-11,1.38863,1.3905699999999999,1.38632,1.3884400000000001,37112,1,0
1335,2014-04-13,1.3857300000000001,1.38585,1.3841700000000001,1.38468,2211,1,0
1336,2014-04-14,1.38469,1.3862700000000001,1.3808,1.38153,39651,1,0
1337,2014-04-15,1.3815,1.3833199999999999,1.37899,1.38109,39093,1,0
1338,2014-04-16,1.38106,1.38507,1.38035,1.38236,38681,1,0
1339,2014-04-17,1.3823400000000001,1.38645,1.38105,1.38106,33803,1,0
1340,2014-04-18,1.38101,1.38222,1.38068,1.38068,9593,1,0
1341,2014-04-20,1.38164,1.38168,1.38104,1.3814,1030,1,0
1342,2014-04-21,1.3814,1.3830200000000001,1.37869,1.37914,17177,1,0
1343,2014-04-22,1.37916,1.38247,1.37849,1.38068,29823,1,0
1344,2014-04-23,1.38068,1.38545,1.38001,1.38167,37565,1,0
1345,2014-04-24,1.38168,1.38432,1.37912,1.3830200000000001,35709,1,0
1346,2014-04-25,1.383,1.3848099999999999,1.38267,1.3833,26731,1,0
1347,2014-04-27,1.38394,1.3842400000000001,1.3837,1.38387,1022,1,0
1348,2014-04-28,1.3838300000000001,1.38792,1.38145,1.38516,35732,1,0
1349,2014-04-29,1.38516,1.38788,1.3805399999999999,1.38127,36767,1,0
1350,2014-04-30,1.38127,1.38764,1.3774899999999999,1.38679,46147,1,0
1351,2014-05-01,1.38677,1.38889,1.38626,1.3869500000000001,20688,1,0
1352,2014-05-02,1.3869500000000001,1.38811,1.3812,1.38689,39846,1,0
1353,2014-05-04,1.38724,1.3877,1.38709,1.38715,781,3,0
1354,2014-05-05,1.38714,1.38858,1.38643,1.38746,23720,1,0
1355,2014-05-06,1.38745,1.39511,1.38719,1.39289,43442,1,0
1356,2014-05-07,1.39288,1.39384,1.39089,1.39102,58282,1,0
1357,2014-05-08,1.39101,1.39932,1.38328,1.38425,64895,1,0
1358,2014-05-09,1.38423,1.38434,1.37453,1.37577,41841,1,0
1359,2014-05-11,1.37569,1.37608,1.37555,1.37601,1274,1,0
1360,2014-05-12,1.37603,1.37747,1.37492,1.37552,33854,1,0
1361,2014-05-13,1.37552,1.37713,1.36889,1.37076,54063,1,0
1362,2014-05-14,1.3707099999999999,1.37304,1.36978,1.37173,38532,1,0
1363,2014-05-15,1.3717,1.3732199999999999,1.36484,1.37168,45810,1,0
1364,2014-05-16,1.37168,1.37267,1.3685100000000001,1.36933,32720,1,0
1365,2014-05-18,1.36978,1.37025,1.36951,1.37024,981,6,0
1366,2014-05-19,1.37023,1.37337,1.3698299999999999,1.37119,28584,1,0
1367,2014-05-20,1.37118,1.37133,1.3678,1.3703,26129,1,0
1368,2014-05-21,1.3703,1.37229,1.36353,1.36813,31776,1,0
1369,2014-05-22,1.36814,1.36869,1.3645100000000001,1.36531,35318,1,0
1370,2014-05-23,1.36529,1.36532,1.36155,1.3628,31914,1,0
1371,2014-05-25,1.36246,1.36287,1.3624,1.36272,1384,3,0
1372,2014-05-26,1.36273,1.3654,1.3615300000000001,1.36516,19357,1,0
1373,2014-05-27,1.36509,1.36681,1.36123,1.36331,29048,1,0
1374,2014-05-28,1.36334,1.3637299999999999,1.3588,1.35913,29192,1,0
1375,2014-05-29,1.35915,1.36253,1.35858,1.36022,27545,1,0
1376,2014-05-30,1.36021,1.36498,1.3598,1.3633899999999999,29424,1,0
1377,2014-06-01,1.36304,1.36307,1.36221,1.36284,1083,1,0
1378,2014-06-02,1.36282,1.36359,1.35879,1.3596300000000001,35809,1,0
1379,2014-06-03,1.35965,1.36475,1.35867,1.36206,37764,1,0
1380,2014-06-04,1.36205,1.36389,1.35962,1.36021,40985,1,0
1381,2014-06-05,1.3602,1.36693,1.35028,1.36601,55652,1,0
1382,2014-06-06,1.36601,1.36769,1.36208,1.36423,41229,1,0
1383,2014-06-08,1.3645800000000001,1.36481,1.36437,1.36475,1170,1,0
1384,2014-06-09,1.36474,1.36685,1.35823,1.35921,35504,1,0
1385,2014-06-10,1.35921,1.36017,1.35333,1.35389,42410,1,0
1386,2014-06-11,1.3538999999999999,1.35569,1.35215,1.3535300000000001,40925,1,0
1387,2014-06-12,1.35354,1.35714,1.35121,1.35501,42462,1,0
1388,2014-06-13,1.35497,1.3578700000000001,1.3520699999999999,1.35379,34647,1,0
1389,2014-06-15,1.35373,1.35382,1.35308,1.35355,1194,1,0
1390,2014-06-16,1.3535599999999999,1.35792,1.35129,1.3575300000000001,35540,1,0
1391,2014-06-17,1.35754,1.35869,1.3536000000000001,1.35484,37649,1,0
1392,2014-06-18,1.3548499999999999,1.35992,1.35416,1.35893,38065,1,0
1393,2014-06-19,1.35892,1.36433,1.35845,1.36098,39890,1,0
1394,2014-06-20,1.36097,1.36338,1.35642,1.35995,31145,1,0
1395,2014-06-22,1.35949,1.3596300000000001,1.3590499999999999,1.35908,1085,2,0
1396,2014-06-23,1.3590900000000001,1.36133,1.35738,1.35999,30992,1,0
1397,2014-06-24,1.3599999999999999,1.36274,1.35832,1.36056,34400,1,0
1398,2014-06-25,1.36055,1.3651,1.36003,1.36277,31486,1,0
1399,2014-06-26,1.36276,1.36411,1.35757,1.36112,34954,1,0
1400,2014-06-27,1.36112,1.36502,1.36098,1.3648799999999999,33389,1,0
1401,2014-06-29,1.3645,1.36473,1.36423,1.3643100000000001,873,1,0
1402,2014-06-30,1.3643100000000001,1.36969,1.36402,1.36909,29922,1,0
1403,2014-07-01,1.36907,1.36991,1.36753,1.36796,20264,4,0
1404,2014-07-02,1.3679700000000001,1.36808,1.36422,1.36525,20099,6,0
1405,2014-07-03,1.36526,1.36639,1.35962,1.36086,24928,1,0
1406,2014-07-04,1.3608500000000001,1.3611,1.3585099999999999,1.35944,14769,1,0
1407,2014-07-06,1.35935,1.35944,1.3584100000000001,1.3588,1237,4,0
1408,2014-07-07,1.35879,1.36089,1.35758,1.36057,23851,1,0
1409,2014-07-08,1.3605800000000001,1.36172,1.35881,1.36163,24071,2,0
1410,2014-07-09,1.36162,1.36473,1.36021,1.3643,28079,1,0
1411,2014-07-10,1.3643,1.36506,1.35891,1.3604,28942,1,0
1412,2014-07-11,1.36041,1.3624399999999999,1.35916,1.36032,45304,2,0
1413,2014-07-13,1.36055,1.36074,1.36018,1.36021,2656,2,0
1414,2014-07-14,1.3602,1.36401,1.3597299999999999,1.36216,58864,2,0
1415,2014-07-15,1.36215,1.36277,1.35619,1.35705,65403,1,0
1416,2014-07-16,1.35704,1.35713,1.35206,1.35277,28299,1,0
1417,2014-07-17,1.3526799999999999,1.35399,1.35124,1.35183,30379,1,0
1418,2014-07-18,1.35175,1.35358,1.34908,1.35203,28976,1,0
1419,2014-07-20,1.3526799999999999,1.35312,1.35248,1.35298,985,9,0
1420,2014-07-21,1.35296,1.35484,1.35123,1.35217,23226,5,0
1421,2014-07-22,1.35223,1.3529,1.34584,1.34662,50265,1,0
1422,2014-07-23,1.34664,1.34737,1.34545,1.34607,43585,2,0
1423,2014-07-24,1.34607,1.34846,1.34378,1.34647,50944,3,0
1424,2014-07-25,1.3464800000000001,1.34752,1.3421,1.34288,52094,4,0
1425,2014-07-27,1.34305,1.3433899999999999,1.34268,1.3428200000000001,2586,5,0
1426,2014-07-28,1.3428499999999999,1.34436,1.34265,1.34368,39634,3,0
1427,2014-07-29,1.3437299999999999,1.3444099999999999,1.34039,1.3409499999999999,54464,4,0
1428,2014-07-30,1.34097,1.34149,1.3366500000000001,1.33941,52905,1,0
1429,2014-07-31,1.3394,1.3400400000000001,1.3371,1.33884,32457,1,0
1430,2014-08-01,1.33883,1.34446,1.33781,1.34264,33571,1,0
1431,2014-08-03,1.34271,1.3427799999999999,1.34228,1.34275,1341,6,0
1432,2014-08-04,1.34276,1.34308,1.34091,1.34212,28864,6,0
1433,2014-08-05,1.34212,1.34244,1.3357999999999999,1.3371,42627,6,0
1434,2014-08-06,1.3371,1.33875,1.33327,1.33792,51663,6,0
1435,2014-08-07,1.33793,1.33933,1.3336700000000001,1.33568,52216,6,0
1436,2014-08-08,1.33569,1.34323,1.33432,1.34094,52202,6,0
1437,2014-08-10,1.34061,1.34074,1.34028,1.34039,1515,6,0
1438,2014-08-11,1.34039,1.34082,1.33801,1.33819,30764,6,0
1439,2014-08-12,1.33817,1.3382800000000001,1.33356,1.33644,36793,6,0
1440,2014-08-13,1.33644,1.34148,1.33419,1.33655,43741,6,0
1441,2014-08-14,1.33654,1.34074,1.33479,1.33609,44184,6,0
1442,2014-08-15,1.33609,1.34114,1.33583,1.33975,43865,6,0
1443,2014-08-17,1.33913,1.33945,1.33877,1.33891,1234,6,0
1444,2014-08-18,1.33891,1.33988,1.33526,1.33597,28729,6,0
1445,2014-08-19,1.33598,1.33602,1.33129,1.33199,40615,6,0
1446,2014-08-20,1.332,1.33213,1.3255,1.32586,47399,6,0
1447,2014-08-21,1.32586,1.32881,1.32417,1.32781,37716,6,0
1448,2014-08-22,1.32783,1.3296299999999999,1.3220399999999999,1.32381,42361,2,0
1449,2014-08-24,1.31914,1.32032,1.3188900000000001,1.31968,2749,6,0
1450,2014-08-25,1.31971,1.321,1.31785,1.31856,28819,3,0
1451,2014-08-26,1.31857,1.32144,1.31644,1.3169,39809,6,0
1452,2014-08-27,1.31691,1.32094,1.3152300000000001,1.31916,44110,6,0
1453,2014-08-28,1.31915,1.3220399999999999,1.31596,1.31837,36709,1,0
1454,2014-08-29,1.3183799999999999,1.3195999999999999,1.31323,1.31323,29161,1,0
1455,2014-08-31,1.31292,1.31345,1.31243,1.31264,1031,6,0
1456,2014-09-01,1.31265,1.31451,1.31188,1.3130600000000001,24543,6,0
1457,2014-09-02,1.31305,1.31365,1.31098,1.31307,38865,6,0
1458,2014-09-03,1.3130899999999999,1.316,1.31219,1.3148,38895,1,0
1459,2014-09-04,1.31482,1.3154,1.2920099999999999,1.29298,60368,1,0
1460,2014-09-05,1.293,1.29883,1.2925,1.2951,46389,1,0
1461,2014-09-07,1.29531,1.29583,1.2949,1.29519,2356,1,0
1462,2014-09-08,1.2952,1.2959,1.28811,1.28912,56845,1,0
1463,2014-09-09,1.28912,1.29574,1.28594,1.2941099999999999,66404,1,0
1464,2014-09-10,1.29412,1.2962799999999999,1.28833,1.29163,57272,1,0
1465,2014-09-11,1.29161,1.29516,1.28966,1.2922500000000001,55093,1,0
1466,2014-09-12,1.2922500000000001,1.29791,1.29089,1.29643,58007,1,0
1467,2014-09-14,1.29679,1.29694,1.29588,1.29596,1892,1,0
1468,2014-09-15,1.29597,1.2969300000000001,1.29088,1.29385,48904,1,0
1469,2014-09-16,1.29386,1.29951,1.29223,1.2958,54322,1,0
1470,2014-09-17,1.29578,1.29814,1.2834699999999999,1.2848899999999999,55184,1,0
1471,2014-09-18,1.28491,1.29303,1.28487,1.29204,48149,1,0
1472,2014-09-19,1.29202,1.2928899999999999,1.28275,1.28284,51842,1,0
1473,2014-09-21,1.28267,1.28444,1.28261,1.284,9486,1,0
1474,2014-09-22,1.28399,1.2867899999999999,1.28164,1.28503,88556,1,0
1475,2014-09-23,1.28502,1.29012,1.28395,1.2848899999999999,43067,1,0
1476,2014-09-24,1.2849,1.28637,1.27742,1.27769,43752,1,0
1477,2014-09-25,1.27769,1.27834,1.26968,1.27552,56627,1,0
1478,2014-09-26,1.27551,1.276,1.26769,1.26825,45532,1,0
1479,2014-09-28,1.2681200000000001,1.26813,1.26665,1.26755,2047,1,0
1480,2014-09-29,1.26756,1.27149,1.26638,1.26899,45644,1,0
1481,2014-09-30,1.2690000000000001,1.27024,1.25712,1.26282,57932,1,0
1482,2014-10-01,1.26281,1.26397,1.25837,1.26215,58517,1,0
1483,2014-10-02,1.26216,1.2698800000000001,1.26138,1.26681,70470,1,0
1484,2014-10-03,1.26682,1.2669000000000001,1.25006,1.25145,51022,1,0
1485,2014-10-05,1.25132,1.25138,1.25089,1.2512699999999999,1044,1,0
1486,2014-10-06,1.25128,1.2675,1.25122,1.26433,50829,1,0
1487,2014-10-07,1.26434,1.2683200000000001,1.25836,1.26648,73650,1,0
1488,2014-10-08,1.2664900000000001,1.27549,1.26228,1.27409,74334,1,0
1489,2014-10-09,1.27408,1.27914,1.26638,1.26882,81270,1,0
1490,2014-10-10,1.26883,1.27161,1.26056,1.26272,67498,1,0
1491,2014-10-12,1.26273,1.26475,1.26273,1.26398,3851,1,0
1492,2014-10-13,1.26398,1.27681,1.26337,1.27217,77743,1,0
1493,2014-10-14,1.27218,1.27314,1.2631700000000001,1.26413,80454,1,0
1494,2014-10-15,1.26416,1.28868,1.26248,1.28203,114793,1,0
1495,2014-10-16,1.28203,1.2845,1.2705899999999999,1.28042,112320,1,0
1496,2014-10-17,1.28043,1.28368,1.27435,1.27591,64095,1,0
1497,2014-10-19,1.27552,1.27567,1.2736,1.27469,3443,8,0
1498,2014-10-20,1.27469,1.28164,1.27308,1.27938,69619,8,0
1499,2014-10-21,1.27936,1.28397,1.2706,1.27131,80586,8,0
1500,2014-10-22,1.27131,1.2739099999999999,1.26367,1.2641,75901,8,0
1501,2014-10-23,1.2640799999999999,1.26762,1.2613400000000001,1.26488,70782,3,0
1502,2014-10-24,1.26488,1.26953,1.2634400000000001,1.26681,63511,3,0
1503,2014-10-26,1.2675100000000001,1.26913,1.26719,1.2687,5789,7,0
1504,2014-10-27,1.26871,1.27231,1.26653,1.27045,69066,5,0
1505,2014-10-28,1.27046,1.27644,1.26848,1.27332,63630,1,0
1506,2014-10-29,1.27331,1.27701,1.26186,1.26239,73511,8,0
1507,2014-10-30,1.26238,1.26318,1.25469,1.26041,88180,3,0
1508,2014-10-31,1.2604600000000001,1.26074,1.24851,1.25231,99059,8,0
1509,2014-11-02,1.25085,1.2511,1.2438500000000001,1.24618,6659,8,0
1510,2014-11-03,1.24618,1.2509299999999999,1.24466,1.24987,91316,8,0
1511,2014-11-04,1.24987,1.25772,1.24942,1.25557,87551,7,0
1512,2014-11-05,1.25558,1.25665,1.2456800000000001,1.2477,103494,2,0
1513,2014-11-06,1.24767,1.25328,1.23645,1.23787,120302,1,0
1514,2014-11-07,1.23792,1.24683,1.23571,1.24535,85036,1,0
1515,2014-11-09,1.24637,1.24797,1.24528,1.24596,5106,8,0
1516,2014-11-10,1.24597,1.2509000000000001,1.2418,1.24313,74044,8,0
1517,2014-11-11,1.24315,1.24988,1.23939,1.24561,79198,1,0
1518,2014-11-12,1.24564,1.24974,1.24187,1.24358,99503,8,0
1519,2014-11-13,1.24359,1.24917,1.2431,1.24606,99011,1,0
1520,2014-11-14,1.24606,1.25462,1.23988,1.2521499999999999,107065,1,0
1521,2014-11-16,1.25204,1.25478,1.25134,1.25243,6696,3,0
1522,2014-11-17,1.25243,1.2577099999999999,1.24432,1.24641,93786,1,0
1523,2014-11-18,1.2464,1.25449,1.24602,1.25221,73769,1,0
1524,2014-11-19,1.25227,1.25991,1.25116,1.25362,59329,1,0
1525,2014-11-20,1.25363,1.25746,1.2504,1.2545600000000001,83379,1,0
1526,2014-11-21,1.25458,1.25675,1.23747,1.23892,75907,1,0
1527,2014-11-23,1.23623,1.2375099999999999,1.23623,1.23714,3379,7,2904550000
1528,2014-11-24,1.23715,1.24444,1.23715,1.24336,55613,1,19106285000
1529,2014-11-25,1.24341,1.24865,1.24015,1.2478799999999999,59723,1,193500000
1530,2014-11-26,1.2478799999999999,1.2530999999999999,1.24429,1.25038,68920,1,20000000
1531,2014-11-27,1.25039,1.25233,1.24562,1.2459,36397,3,0
1532,2014-11-28,1.24591,1.24897,1.24259,1.24498,54910,8,0
1533,2014-11-30,1.24613,1.24616,1.24315,1.24364,2855,4,0
1534,2014-12-01,1.24363,1.25062,1.24189,1.24694,60748,3,0
1535,2014-12-02,1.24691,1.24757,1.23765,1.2387299999999999,54757,3,0
1536,2014-12-03,1.23866,1.23904,1.23008,1.23138,54088,3,0
1537,2014-12-04,1.23106,1.24561,1.22794,1.23851,59955,3,0
1538,2014-12-05,1.23851,1.23925,1.2270699999999999,1.22844,54645,1,0
1539,2014-12-07,1.22828,1.23026,1.22795,1.22936,3500,2,4134776000
1540,2014-12-08,1.22935,1.23435,1.22472,1.23146,61760,1,87213616900
1541,2014-12-09,1.23148,1.24476,1.2292,1.23877,72106,1,101601167000
1542,2014-12-10,1.23877,1.24865,1.2361900000000001,1.24799,70803,1,95114933900
1543,2014-12-11,1.24799,1.24949,1.237,1.23929,66187,1,77669315000
1544,2014-12-12,1.23929,1.2485,1.23842,1.246,61079,1,62515130000
1545,2014-12-14,1.24731,1.24773,1.24565,1.24636,5108,2,5291024000
1546,2014-12-15,1.24636,1.24785,1.2414399999999999,1.24399,69015,1,100421853000
1547,2014-12-16,1.24399,1.25696,1.24353,1.25106,77619,1,98360153000
1548,2014-12-17,1.25104,1.2515399999999999,1.23204,1.23366,73868,1,105440094000
1549,2014-12-18,1.23365,1.23527,1.22656,1.22881,68534,1,91321251000
1550,2014-12-19,1.22879,1.23019,1.222,1.22224,57582,1,74828409000
1551,2014-12-21,1.2223,1.22261,1.22197,1.22244,8931,1,9781498000
1552,2014-12-22,1.22244,1.22723,1.22164,1.2223,171565,1,274142847000
1553,2014-12-23,1.2223,1.22454,1.21644,1.21749,155329,1,255737674000
1554,2014-12-24,1.21749,1.22199,1.21693,1.21891,109906,1,153258587000
1555,2014-12-26,1.22085,1.22108,1.21684,1.21773,76436,1,85910978000
1556,2014-12-28,1.21807,1.21813,1.21668,1.21681,10321,1,10332748000
1557,2014-12-29,1.21681,1.2220900000000001,1.2143,1.2153100000000001,59357,1,79640746000
